mediaName,relName,relationType
房不剩防,张大礼,主演
房不剩防,北京盛世新影影视发行有限公司,发行
房不剩防,九州天成影视文化有限公司,制作
房不剩防,孙达电影工作室,制作
房不剩防,昊星姐弟（北京）国际文化传媒有限公司,制作
房不剩防,陈羽凡,主演
房不剩防,陈有旺,主演
房不剩防,颜冠英,主演
房不剩防,孙达,导演
房不剩防,干露露,主演
房不剩防,姜超,主演
整编特工,狮门影业公司,制作
整编特工,狮门影业公司,发行
整编特工,dmg娱乐传媒集团,制作
整编特工,罗伯特·路克蒂克,导演
整编特工,艾什顿·库彻,主演
整编特工,凯瑟琳·海格尔,主演
守望者：罪恶迷途,巍子,主演
守望者：罪恶迷途,石兆琪,主演
守望者：罪恶迷途,陈思诚,主演
守望者：罪恶迷途,华夏电影发行有限责任公司,发行
守望者：罪恶迷途,张静初,主演
守望者：罪恶迷途,郝蕾,主演
守望者：罪恶迷途,鼎龙达（北京）国际文化传媒有限公司,制作
守望者：罪恶迷途,余少群,主演
守望者：罪恶迷途,杜若溪,主演
守望者：罪恶迷途,深圳市新原野娱乐传媒有限公司,制作
守望者：罪恶迷途,深圳市新原野娱乐传媒有限公司,发行
守望者：罪恶迷途,北京二十一世纪威克影业投资有限公司,制作
守望者：罪恶迷途,北京二十一世纪威克影业投资有限公司,发行
守望者：罪恶迷途,北京中盛和创文化传媒有限公司,制作
守望者：罪恶迷途,浙江万影文化发展有限公司,制作
守望者：罪恶迷途,非行,导演
守望者：罪恶迷途,任达华,主演
守望者：罪恶迷途,黄圣依,主演
单身男女,林雪,主演
单身男女,香港寰亚电影有限公司,制作
单身男女,美亚娱乐资讯集团有限公司,发行
单身男女,高圆圆,主演
单身男女,银河映像（香港）有限公司,制作
单身男女,中影寰亚音像制品有限公司,制作
单身男女,广州美亚华天下电影发行有限公司,发行
单身男女,古天乐,主演
单身男女,李诗韵,主演
单身男女,吴彦祖,主演
单身男女,尹子维,主演
单身男女,贾晓晨,主演
单身男女,杜琪峰,导演
侠盗石川,Warner Bros. ,发行
侠盗石川,北京太合环球影业投资有限公司,发行
侠盗石川,华夏电影发行有限责任公司,发行
侠盗石川,Shochiku Company ,发行
侠盗石川,北京紫禁城影业有限责任公司,发行
侠盗石川,户田惠梨香,主演
侠盗石川,大泽隆夫,主演
侠盗石川,江口洋介,主演
侠盗石川,蛭子能收,主演
侠盗石川,玉山铁二,主演
侠盗石川,佐藤江梨子,主演
侠盗石川,寺岛进,主演
侠盗石川,要润,主演
侠盗石川,小日向文世,主演
硬汉2奉陪到底,赵海城,导演
硬汉2奉陪到底,刘烨,主演
硬汉2奉陪到底,国家新闻出版广电总局电影卫星频道节目制作中心,制作
硬汉2奉陪到底,丁晟,主演
硬汉2奉陪到底,丁晟,导演
硬汉2奉陪到底,中联京华文化传播（北京）有限公司,制作
硬汉2奉陪到底,一壹国际影视文化传媒（北京）有限公司,制作
硬汉2奉陪到底,柳海龙,主演
硬汉2奉陪到底,张梓琳,主演
硬汉2奉陪到底,刘承俊,主演
硬汉2奉陪到底,徐冬梅,主演
硬汉2奉陪到底,焦恩俊,主演
宅男总动员,黄奕,主演
宅男总动员,方力申,主演
宅男总动员,甘婷婷,主演
宅男总动员,何炅,主演
宅男总动员,中影集团数字电影院线有限公司,发行
宅男总动员,张馨予,主演
宅男总动员,赵柯,主演
宅男总动员,邹俊百,主演
宅男总动员,福建恒业影业有限公司,发行
宅男总动员,于越,主演
宅男总动员,上海凯羿影视传播有限公司,制作
宅男总动员,上海凯羿影视传播有限公司,发行
宅男总动员,杭州品嘉控股有限公司,制作
宅男总动员,北京海润影业有限公司,制作
宅男总动员,陈静,主演
宅男总动员,钟镇涛,主演
宅男总动员,谭耀文,主演
宅男总动员,黄又南,主演
宅男总动员,邓丽欣,主演
宅男总动员,苏永康,主演
宅男总动员,戴梦梦,主演
宅男总动员,雷凯欣,主演
宅男总动员,李天翔,主演
宅男总动员,井上朋子,主演
宅男总动员,尹蓁晞,主演
宅男总动员,李莉琳,主演
宅男总动员,刘炆昊,主演
宅男总动员,薛飞,主演
宅男总动员,郭金,主演
宅男总动员,王为光,主演
宅男总动员,梁汉文,主演
宅男总动员,方中信,主演
宅男总动员,叶静,主演
宅男总动员,杨子,导演
赤焰战场,Concorde Filmverleih ,发行
赤焰战场,Nordisk Film ,发行
赤焰战场,Aurum Producciones ,发行
赤焰战场,高先电影有限公司,发行
赤焰战场,Ascot Elite Entertainment Group ,发行
赤焰战场,SND ,发行
赤焰战场,镭射发行,发行
赤焰战场,Alfa Films ,发行
赤焰战场,Icon Film Distribution ,发行
赤焰战场,Shaw Organisation ,发行
赤焰战场,Belga Films ,发行
赤焰战场,Nordisk Film Theatrical Distribution ,发行
赤焰战场,Odeon ,发行
赤焰战场,CatchPlay ,发行
赤焰战场,Paris Filmes ,发行
赤焰战场,Zon Lusomundo Audiovisuais ,发行
赤焰战场,Walt Disney Studios ,发行
赤焰战场,dmg娱乐传媒集团,制作
赤焰战场,E1 Entertainment Benelux ,发行
赤焰战场,Entertainment One Benelux ,发行
赤焰战场,Aurum Films ,发行
赤焰战场,E1 Entertainment ,发行
赤焰战场,E1 ,发行
赤焰战场,Summit Home Entertainment ,发行
赤焰战场,顶峰娱乐公司,制作
赤焰战场,顶峰娱乐公司,发行
赤焰战场,摩根·弗里曼,主演
赤焰战场,理查德·德莱福斯,主演
赤焰战场,海伦·米伦,主演
赤焰战场,詹姆斯·瑞马尔,主演
赤焰战场,布鲁斯·威利斯,主演
赤焰战场,布莱恩·考克斯,主演
赤焰战场,卡尔·厄本,主演
赤焰战场,约翰·马尔科维奇,主演
赤焰战场,玛丽·露易斯·帕克,主演
赤焰战场,欧内恩斯特·博格宁,主演
赤焰战场,朱利安·麦克马洪,主演
赤焰战场,罗伯特·斯文克,导演
夜惊魂,广西电影制片厂,制作
夜惊魂,林申,主演
夜惊魂,李艳,主演
夜惊魂,唐一菲,主演
夜惊魂,曹卫宇,主演
夜惊魂,朱宏嘉,主演
夜惊魂,上海新文化传媒集团股份有限公司,制作
夜惊魂,许斌,导演
夜惊魂,胡靖钒,主演
奋斗,上海华宇电影股份有限公司,制作
奋斗,上海华宇电影股份有限公司,发行
奋斗,董璇,主演
奋斗,李远,主演
奋斗,上海景天文化传播有限公司,制作
奋斗,广东正元文化发展有限公司,制作
奋斗,北京新星坊影视文化传播有限公司,制作
奋斗,京华时报,制作
奋斗,钟夫翔,主演
奋斗,马伟豪,导演
奋斗,翁虹,主演
奋斗,吴嘉龙,主演
奋斗,张国柱,主演
奋斗,胡睿,主演
奋斗,李媛,主演
奋斗,王东方,主演
奋斗,荣蓉,主演
奋斗,沈芳熙,主演
奋斗,郑恺,主演
蔡李佛-极限拳速,北京春秋时代文化有限公司,发行
蔡李佛-极限拳速,福建恒业影业有限公司,发行
蔡李佛-极限拳速,航美传媒集团,制作
蔡李佛-极限拳速,华艺娱乐集团有限公司,制作
蔡李佛-极限拳速,广州市艺丰影视文化有限公司,制作
蔡李佛-极限拳速,上海歌沃影业投资有限公司,制作
蔡李佛-极限拳速,广东粤安投资有限公司,制作
蔡李佛-极限拳速,新会蔡李佛始祖拳,制作
蔡李佛-极限拳速,洪金宝,主演
蔡李佛-极限拳速,元华,主演
蔡李佛-极限拳速,洪天照,主演
蔡李佛-极限拳速,黄明升,导演
蔡李佛-极限拳速,刘永健,主演
蔡李佛-极限拳速,罗惠德,导演
蔡李佛-极限拳速,黄嘉乐,主演
蔡李佛-极限拳速,王佳音,主演
甲天下,孙海英,主演
甲天下,吕中,主演
甲天下,郑爽,主演
甲天下,郭达,主演
甲天下,华夏电影发行有限责任公司,发行
甲天下,魏大航,导演
甲天下,洛阳广电影视文化发展有限公司,制作
甲天下,洛阳影视传媒集团,制作
甲天下,洛阳广海文化娱乐发展有限公司,制作
甲天下,鲍振江,主演
甲天下,郭凤娥,主演
甲天下,张亚娟,主演
甲天下,刘惠,主演
甲天下,浅野长英,主演
囧探佳人,北京紫禁城三联影视发行有限公司,发行
囧探佳人,郭涛,主演
囧探佳人,北京新影联影业有限责任公司,发行
囧探佳人,华夏电影发行有限责任公司,发行
囧探佳人,居文沛,主演
囧探佳人,侯亮,导演
囧探佳人,刘晓虎,主演
囧探佳人,北京浩天中维文化传媒有限公司,制作
囧探佳人,山西世纪星烨影视有限公司,制作
囧探佳人,山西广播电视台,制作
囧探佳人,何文辉,主演
囧探佳人,谭耀文,主演
囧探佳人,李健仁,主演
囧探佳人,范雷,主演
囧探佳人,韩雪,主演
囧探佳人,郭金,主演
囧探佳人,崔准硕,主演
隐婚男女,秦岚,主演
隐婚男女,华夏电影发行有限责任公司,制作
隐婚男女,华夏电影发行有限责任公司,发行
隐婚男女,英皇电影有限公司,制作
隐婚男女,白冰,主演
隐婚男女,新丽传媒股份有限公司,制作
隐婚男女,林依轮,主演
隐婚男女,北京紫荆城影业,制作
隐婚男女,英皇星艺（北京）文化发展有限公司,制作
隐婚男女,富士电视台,制作
隐婚男女,合艺典藏（北京）文化传媒公司,制作
隐婚男女,陈昊,主演
隐婚男女,叶念琛,导演
隐婚男女,陈奕迅,主演
隐婚男女,刘若英,主演
隐婚男女,庾澄庆,主演
隐婚男女,莫小棋,主演
隐婚男女,石天硕,主演
隐婚男女,高洁,主演
万有引力,郭涛,主演
万有引力,文章,主演
万有引力,张静初,主演
万有引力,车永莉,主演
万有引力,大地时代电影文化传播(北京)有限公司,制作
万有引力,大地时代电影文化传播(北京)有限公司,发行
万有引力,白百何,主演
万有引力,香港大地娱乐有限公司,制作
万有引力,天使之翼（北京）影视投资有限公司,制作
万有引力,天使之翼（北京）影视投资有限公司,发行
万有引力,赵天宇,导演
万有引力,段博文,主演
万有引力,莫文蔚,主演
万有引力,戴立忍,主演
万有引力,黄幻,主演
西藏往事,宋佳,主演
西藏往事,台湾龙祥娱乐多媒体股份有限公司,制作
西藏往事,北京紫丁香影视文化传播有限公司,制作
西藏往事,北京紫丁香影视文化传播有限公司,发行
西藏往事,北京格兰海阔文化传媒有限公司,制作
西藏往事,三木科,主演
西藏往事,包小柏,主演
西藏往事,何润东,主演
西藏往事,乔什·汉纳姆,主演
西藏往事,朱子岩,主演
西藏往事,戴玮,导演
里约大冒险,FS Film Oy ,发行
里约大冒险,20世纪福克斯电影公司,发行
里约大冒险,蓝天工作室,制作
里约大冒险,Twentieth Century Fox C.I.S. ,发行
里约大冒险,20th Century Fox Animation ,制作
里约大冒险,Fox Filmes do Brazil ,制作
里约大冒险,O2 Filmes ,制作
里约大冒险,乔治·洛佩兹,主演
里约大冒险,安妮·海瑟薇,主演
里约大冒险,杰西·艾森伯格,主演
里约大冒险,卡洛斯·庞丝,主演
里约大冒险,凯特·德尔·卡斯蒂洛,主演
里约大冒险,杰米·福克斯,主演
里约大冒险,卡洛斯·沙尔丹哈,导演
里约大冒险,威廉姆·亚当斯,主演
里约大冒险,罗德里格·桑托罗,主演
里约大冒险,杰梅奈·克莱门特,主演
里约大冒险,莱斯利·曼恩,主演
里约大冒险,杰克·t·奥斯汀,主演
战国,上海电影股份有限公司影视发行分公司,发行
战国,姜武,主演
战国,雷恪生,主演
战国,熊欣欣,主演
战国,黄海冰,主演
战国,马精武,主演
战国,孙红雷,主演
战国,廖京生,主演
战国,方子哥,主演
战国,冯恩鹤,主演
战国,郭德纲,主演
战国,刘亚津,主演
战国,金琛,导演
战国,雪村,主演
战国,吴军,主演
战国,蘭发行团队,发行
战国,毛孩,主演
战国,徐娇,主演
战国,景甜,主演
战国,何云伟,主演
战国,电广传媒影业(北京)有限公司,发行
战国,北京星光灿烂影视文化有限公司,制作
战国,北京星光灿烂影视文化有限公司,发行
战国,西安曲江文化产业风险投资有限公司,制作
战国,吴镇宇,主演
战国,李子雄,主演
战国,中井贵一,主演
战国,金喜善,主演
战国,吴江,主演
战国,王建军,导演
激战运钞车,幕宝,发行
激战运钞车,索尼发行公司,发行
激战运钞车,斯基特·乌尔里奇,主演
激战运钞车,尼莫洛德·安塔尔,导演
激战运钞车,米洛·文堤米利亚,主演
激战运钞车,弗莱德·沃德,主演
激战运钞车,马特·狄龙,主演
激战运钞车,哥伦布·绍特,主演
激战运钞车,阿莫里·诺拉斯科,主演
激战运钞车,劳伦斯·菲什伯恩,主演
激战运钞车,让·雷诺,主演
美少女特攻队,Argentina Video Home ,发行
美少女特攻队,Warner Bros. ,发行
美少女特攻队,Warner Home Video ,发行
美少女特攻队,Karo Premiere ,发行
美少女特攻队,华夏电影发行有限责任公司,发行
美少女特攻队,Village Films ,发行
美少女特攻队,Columbia TriStar Warner Filmes de Portugal ,发行
美少女特攻队,Acme Film ,发行
美少女特攻队,苛刻与不同寻常影业,制作
美少女特攻队,Legendary Pictures ,制作
美少女特攻队,Lennox House Films ,制作
美少女特攻队,斯科特·格林,主演
美少女特攻队,扎克·施奈德,导演
美少女特攻队,吉娜·马隆,主演
美少女特攻队,奥斯卡·伊萨克,主演
美少女特攻队,伊安·崔西,主演
美少女特攻队,瓦妮莎·哈金斯,主演
美少女特攻队,彼特·布莱恩特,主演
美少女特攻队,卡拉·古奇诺,主演
美少女特攻队,乔·哈姆,主演
美少女特攻队,帕特里克·萨邦圭,主演
美少女特攻队,艾米莉·布朗宁,主演
美少女特攻队,杰米·钟,主演
美少女特攻队,莫妮卡·甘德顿,主演
美少女特攻队,艾比·考尼什,主演
倩女幽魂,徐锦江,主演
倩女幽魂,Hong Kong Legends ,发行
倩女幽魂,Tai Seng Video Marketing ,发行
倩女幽魂,泰吉影业有限公司,制作
倩女幽魂,e-m-s the DVD-Company ,发行
倩女幽魂,华夏电影发行有限责任公司,制作
倩女幽魂,华夏电影发行有限责任公司,发行
倩女幽魂,Manga Films ,发行
倩女幽魂,林鹏,主演
倩女幽魂,余少群,主演
倩女幽魂,王晶,主演
倩女幽魂,巩新亮,主演
倩女幽魂,泰吉世纪（北京）文化传播有限公司,制作
倩女幽魂,泰吉世纪（北京）文化传播有限公司,发行
倩女幽魂,电广传媒文化发展有限公司,制作
倩女幽魂,Capital Cinéma ,发行
倩女幽魂,Facets Multimedia Distribution ,发行
倩女幽魂,Megastar Pictures ,发行
倩女幽魂,广东强视影业传媒有限公司,制作
倩女幽魂,天津华唐文化传播有限公司,制作
倩女幽魂,北京紫禁城影业有限责任公司,制作
