movieName,releaseMonth,dailyBox
怒放之青春再见,11,0.24
怒放之青春再见,11,1.61
怒放之青春再见,11,1.21
怒放之青春再见,11,6.56
怒放之青春再见,11,2.12
怒放之青春再见,11,2.02
怒放之青春再见,11,0.05
怒放之青春再见,11,1.33
怒放之青春再见,11,0.13
怒放之青春再见,11,0.03
怒放之青春再见,11,0.03
怦然星动,11,5.97
怨灵,11,0.49
怨灵,11,109.28
怨灵,11,199.58
怨灵,11,245.87
怨灵,11,213.47
怨灵,11,129.9
怨灵,11,133.69
怨灵,11,123.05
怨灵,11,111.61
怨灵,11,62.72
怨灵,11,98.11
怨灵,11,78.18
怨灵,11,47.8
怨灵,11,50.17
怨灵人偶,11,0.14
怨灵人偶,11,0.29
怨灵人偶,11,0.49
怨灵人偶,11,0.29
怨灵人偶,11,0.21
恋爱通告,11,0.02
恋爱通告,11,0.01
恐怖电影院,11,236.09
恐怖电影院,11,148.64
恐怖电影院,11,72.98
恐怖电影院,11,67.39
恐怖电影院,11,61.64
恐怖电影院,11,34.82
恐怖电影院,11,19.04
恐怖电影院,11,23.83
恐怖电影院,11,25.08
意外的恋爱时光,11,7.33
意外的恋爱时光,11,2.89
意外的恋爱时光,11,2.04
意外的恋爱时光,11,275.34
意外的恋爱时光,11,374.68
意外的恋爱时光,11,334.7
意外的恋爱时光,11,353.33
意外的恋爱时光,11,173.77
意外的恋爱时光,11,161.79
意外的恋爱时光,11,155.42
意外的恋爱时光,11,73.49
意外的恋爱时光,11,132.58
我不是贼,11,2.31
我不是贼,11,1.6
我不是贼,11,0.76
我为相亲狂,11,81.2
我为相亲狂,11,118.08
我为相亲狂,11,121.66
我为相亲狂,11,35.79
我为相亲狂,11,41.75
我为相亲狂,11,38.57
我为相亲狂,11,37.91
我为相亲狂,11,3.11
我为相亲狂,11,4.67
我为相亲狂,11,5.28
我为相亲狂,11,6.86
我为相亲狂,11,2.91
我为相亲狂,11,3.17
我们天上见,11,0.08
我们天上见,11,0.11
我们天上见,11,0.07
我在这里,11,38.4
我在这里,11,40.21
我很帅,11,0.07
我是证人,11,3737.14
我是证人,11,1547.69
我是证人,11,1256.5
我是证人,11,963.36
我是证人,11,892.91
我是证人,11,655.13
我是证人,11,910.63
我是证人,11,324.74
我是证人,11,301.74
我是证人,11,350.72
我爱你,11,0.2
我爱你,11,0.08
我爱的是你爱我,11,0.42
我爱的是你爱我,11,0.6
我爱的是你爱我,11,3.26
我爱的是你爱我,11,2.75
我爱的是你爱我,11,21.05
我爱的是你爱我,11,262.11
我爱的是你爱我,11,396.76
我爱的是你爱我,11,387.41
我爱的是你爱我,11,445.34
我爱的是你爱我,11,239.12
我爱的是你爱我,11,220.86
我爱的是你爱我,11,214.92
我爱的是你爱我,11,126.58
我的兄弟姐妹,11,0.06
我的兄弟姐妹,11,0.05
我的处女地,11,6.93
我的处女地,11,7.68
我的处女地,11,3.42
我的处女地,11,6.24
我的处女地,11,5.87
我的处女地,11,5.64
我的处女地,11,5.22
我的处女地,11,6.66
我的处女地,11,3.47
我的处女地,11,2.67
我的少女时代,11,7.9
我的少女时代,11,2121.85
我的少女时代,11,1985.94
我的少女时代,11,3432.62
我的少女时代,11,3296.15
我的少女时代,11,1765.02
我的少女时代,11,1834.56
我的少女时代,11,1477.07
我的少女时代,11,1522.61
我的少女时代,11,1903.36
我的少女时代,11,3329.15
我的少女时代,11,2785.43
我的少女时代,11,1375.02
我的早更女友,11,103.81
我的男男男男朋友,11,2.64
我的男男男男朋友,11,2.04
我的男男男男朋友,11,2.36
我的男男男男朋友,11,129.72
我的男男男男朋友,11,189.79
我的男男男男朋友,11,155.27
我的男男男男朋友,11,75.31
我的男男男男朋友,11,41.48
我的男男男男朋友,11,37.08
我的男男男男朋友,11,19.17
我的男男男男朋友,11,10.52
我的男男男男朋友,11,18.13
我的男男男男朋友,11,17.31
我的男男男男朋友,11,8.26
我的青春期,11,6.16
我的青春期,11,694.71
我的青春期,11,202.83
我的青春期,11,59.57
我的青春期,11,78.78
我的青春期,11,56.33
我的青春期,11,24.29
我的青春期,11,25.24
我的青春期,11,26.36
我的青春期,11,7.39
我的青春期,11,1.77
我的青春期,11,1.54
我的青春期,11,0.68
我的青春期,11,0.28
打工老板,11,0.53
扫毒,11,3.37
扫毒,11,0.52
扫毒,11,0.25
扫毒,11,0.3
扫毒,11,3.23
扫毒,11,43.89
扫毒,11,2161.51
扫毒,11,3161.49
找个高富帅,11,0.1
找个高富帅,11,0.01
找个高富帅,11,0.76
找个高富帅,11,0.05
找个高富帅,11,0.04
找个高富帅,11,0.25
找个高富帅,11,0.11
找个高富帅,11,0.13
报国之路,11,0.26
报国之路,11,0.05
拆散专家,11,0.02
拆散专家,11,109.32
拆散专家,11,82.98
拆散专家,11,112.26
拆散专家,11,52.27
拆散专家,11,27.47
拆散专家,11,9.15
拆散专家,11,5.22
拆散专家,11,4.45
拆散专家,11,6.92
拆散专家,11,7.41
拆散专家,11,2.29
拆散专家,11,1.91
拆散专家,11,2.54
换爱七日,11,0.05
换爱七日,11,0.44
换爱七日,11,4.97
换爱七日,11,3.62
换爱七日,11,3.1
换爱七日,11,1.75
换爱七日,11,1.48
换爱七日,11,1.23
换爱七日,11,1.34
换爱七日,11,0.08
换爱七日,11,0.06
控制,11,0.51
控制,11,0.51
控制,11,3.42
控制,11,2.11
控制,11,8.47
控制,11,605.76
控制,11,843.44
控制,11,726.89
控制,11,407.73
控制,11,427.88
控制,11,393.11
控制,11,383.83
控制,11,124.29
控制,11,163.76
推拿,11,0.87
推拿,11,1.92
推拿,11,1.38
推拿,11,0.94
推拿,11,1.27
推拿,11,68.11
推拿,11,57.39
推拿,11,64.34
摇滚水果,11,18.31
摇滚水果,11,14.1
摇滚水果,11,11.87
摇滚水果,11,2.72
撒娇女人最好命,11,0.72
撒娇女人最好命,11,74.12
撒娇女人最好命,11,0.05
撒娇女人最好命,11,9.37
撒娇女人最好命,11,1.47
撒娇女人最好命,11,3.59
撒娇女人最好命,11,0.11
撒娇女人最好命,11,0.44
撒娇女人最好命,11,0.39
撒娇女人最好命,11,4.15
撒娇女人最好命,11,2.25
撒娇女人最好命,11,19.15
撒娇女人最好命,11,2302.12
撒娇女人最好命,11,2747.26
斐济99℃爱情,11,1.33
斐济99℃爱情,11,1.88
斐济99℃爱情,11,0.56
斐济99℃爱情,11,1.12
斐济99℃爱情,11,20.98
斐济99℃爱情,11,25.0
斐济99℃爱情,11,20.16
斐济99℃爱情,11,9.81
斐济99℃爱情,11,9.55
斐济99℃爱情,11,10.95
斐济99℃爱情,11,8.8
斐济99℃爱情,11,1.35
斐济99℃爱情,11,2.35
斐济99℃爱情,11,3.27
斯大林格勒,11,1103.09
斯大林格勒,11,1657.73
斯大林格勒,11,1247.76
斯大林格勒,11,351.44
斯大林格勒,11,384.46
斯大林格勒,11,320.29
斯大林格勒,11,293.07
斯大林格勒,11,93.87
斯大林格勒,11,124.67
斯大林格勒,11,112.91
斯大林格勒,11,46.29
新康定情歌,11,0.13
无手老师,11,0.15
无用,11,1.22
既然青春留不住,11,131.84
既然青春留不住,11,59.13
既然青春留不住,11,32.44
既然青春留不住,11,16.55
昆塔;盒子总动员,11,64.69
昆塔;盒子总动员,11,62.85
昆塔;盒子总动员,11,13.91
昆塔;盒子总动员,11,0.79
昆塔;盒子总动员,11,0.44
昆塔;盒子总动员,11,1.04
昆塔;盒子总动员,11,1.64
昆塔;盒子总动员,11,18.78
昆塔;盒子总动员,11,18.85
昆塔;盒子总动员,11,0.8
昆塔盒子总动员,11,64.69
昆塔盒子总动员,11,62.85
昆塔盒子总动员,11,13.91
昆塔盒子总动员,11,0.79
昆塔盒子总动员,11,0.44
昆塔盒子总动员,11,1.04
昆塔盒子总动员,11,1.64
昆塔盒子总动员,11,18.78
昆塔盒子总动员,11,18.85
昆塔盒子总动员,11,0.8
星际穿越,11,223.06
星际穿越,11,3323.57
星际穿越,11,3139.94
星际穿越,11,4536.03
星际穿越,11,7874.67
星际穿越,11,7503.38
星际穿越,11,3115.33
星际穿越,11,3215.54
星际穿越,11,2758.51
星际穿越,11,2422.55
星际穿越,11,3217.36
星际穿越,11,6146.23
星际穿越,11,5061.98
星际穿越,11,1612.98
暴躁天使,11,4.09
暴躁天使,11,23.97
暴躁天使,11,28.41
暴躁天使,11,20.71
暴躁天使,11,9.47
暴躁天使,11,9.95
暴躁天使,11,9.13
暴躁天使,11,8.72
暴躁天使,11,1.1
暴躁天使,11,1.51
月色狰狞,11,0.02
月色狰狞,11,0.03
有种,11,1.49
有种,11,0.06
有种,11,6.61
有种,11,7.68
有种,11,6.37
有种,11,3.48
有种,11,2.63
有种,11,2.4
有种,11,2.0
有种,11,0.83
有种,11,0.78
有种,11,1.0
有种,11,0.5
有种,11,0.28
机器纪元,11,5.97
机器纪元,11,524.12
机器纪元,11,607.32
机器纪元,11,481.98
杀手欧阳盆栽,11,0.01
李献计历险记,11,1.13
李献计历险记,11,0.9
李献计历险记,11,1.42
李献计历险记,11,1.65
李献计历险记,11,1.88
李献计历险记,11,1.75
杜拉拉追婚记,11,0.93
杜拉拉追婚记,11,10.96
梦开始的地方,11,0.09
梦想庄园,11,0.64
森林战士,11,0.1
森林战士,11,296.34
森林战士,11,1042.52
步步追魂,11,0.29
步步追魂,11,0.38
步步追魂,11,95.83
步步追魂,11,118.73
步步追魂,11,94.18
步步追魂,11,55.3
步步追魂,11,20.52
步步追魂,11,17.81
步步追魂,11,6.83
步步追魂,11,5.36
步步追魂,11,7.51
步步追魂,11,5.37
步步追魂,11,3.46
步步追魂,11,5.51
毕业那年,11,0.01
求爱大作战,11,37.4
求爱大作战,11,7.5
求爱大作战,11,5.47
求爱大作战,11,2.75
求爱大作战,11,3.34
求爱大作战,11,2.91
求爱大作战,11,1.71
求爱大作战,11,1.79
求爱大作战,11,1.92
求爱大作战,11,1.7
求爱大作战,11,0.73
求爱大作战,11,0.59
求爱大作战,11,0.6
求爱大作战,11,0.34
沂蒙六姐妹,11,0.09
沂蒙六姐妹,11,0.17
沂蒙六姐妹,11,0.17
沂蒙六姐妹,11,0.17
沂蒙六姐妹,11,0.17
沂蒙六姐妹,11,0.81
沂蒙六姐妹,11,0.17
沂蒙六姐妹,11,0.17
浪漫天降,11,0.09
浮云,11,0.07
海上传奇,11,0.08
海上传奇,11,0.08
消失的凶手,11,13.54
消失的凶手,11,1479.32
消失的凶手,11,1356.41
消失的凶手,11,1096.27
消失的凶手,11,787.52
潜艇总动员,11,0.04
潜艇总动员,11,0.04
潜龙风云,11,0.05
潜龙风云,11,24.94
潜龙风云,11,13.55
潜龙风云,11,19.58
潜龙风云,11,10.05
潜龙风云,11,3.89
潜龙风云,11,1.51
潜龙风云,11,1.37
潜龙风云,11,0.88
潜龙风云,11,0.89
潜龙风云,11,0.78
潜龙风云,11,0.52
潜龙风云,11,0.47
潜龙风云,11,0.73
激战黎明,11,1.41
激战黎明,11,0.48
火云端,11,1.83
火星救援,11,358.71
火星救援,11,4902.62
火星救援,11,3543.42
火星救援,11,5106.94
火星救援,11,9254.22
火星救援,11,7289.99
火星救援,11,2512.86
火海逃生,11,0.02
火线反攻,11,0.34
火线反攻,11,189.93
火线反攻,11,216.41
火线反攻,11,192.57
灵臆事件,11,87.76
灵臆事件,11,89.27
灵臆事件,11,57.64
灵臆事件,11,40.01
灵臆事件,11,31.66
灵臆事件,11,18.79
灵臆事件,11,19.28
灵臆事件,11,5.09
灵臆事件,11,7.33
灵臆事件,11,4.15
爱&middot;回家,11,0.38
爱&middot;回家,11,0.06
爱&middot;回家,11,0.03
爱&middot;回家/外婆的家,11,4.06
爱&middot;回家/外婆的家,11,2.67
爱&middot;回家/外婆的家,11,1.34
爱&middot;回家/外婆的家,11,0.58
爱&middot;回家/外婆的家,11,1.04
爱&middot;回家/外婆的家,11,1.47
爱&middot;回家/外婆的家,11,0.54
爱&middot;回家/外婆的家,11,0.2
爱&middot;回家/外婆的家,11,0.08
爱&middot;回家/外婆的家,11,0.78
爱&middot;回家/外婆的家,11,0.06
爱&middot;回家/外婆的家,11,0.09
爱&middot;回家/外婆的家,11,0.15
爱&middot;在路上,11,0.01
爱&middot;在路上,11,0.02
爱在他乡,11,0.02
爱在他乡,11,0.02
爱封了,11,0.02
爱情天梯,11,0.23
爱情天梯,11,0.37
爱情天梯,11,0.22
爱情天梯,11,0.1
爱情天梯,11,0.15
爱情天梯,11,0.15
爱情天梯,11,0.15
爱情天梯,11,0.1
爱情天梯,11,0.03
爱情天梯,11,0.04
爱情天梯,11,0.03
爱情天梯,11,0.02
爱情天梯,11,0.04
爱情狂想曲,11,13.97
爱情狂想曲,11,13.46
爱情狂想曲,11,13.65
爱情真可怕,11,0.01
爱情碰碰撞,11,0.38
爱情碰碰撞,11,0.29
爱情碰碰撞,11,0.21
爱情碰碰撞,11,0.25
爱情碰碰撞,11,0.08
爱情碰碰撞,11,0.07
爱情碰碰撞,11,0.03
爱情碰碰撞,11,0.04
爱情碰碰撞,11,0.04
爱情碰碰撞,11,0.02
爱拼北京,11,3.2
爱拼北京,11,4.72
爱拼北京,11,3.33
爱拼北京,11,0.59
爱拼北京,11,0.5
爱拼北京,11,0.43
爱拼北京,11,0.49
牛老汉的幸福生活,11,36.42
狂怒,11,19.1
狂怒,11,1186.2
狂怒,11,1744.83
狂怒,11,1516.1
狂怒,11,764.13
狂怒,11,791.42
狂怒,11,715.85
狂怒,11,679.91
狂怒,11,467.74
狂怒,11,656.96
狂怒,11,728.42
狂野非洲,11,2.72
狂野非洲,11,0.57
狂野非洲,11,100.23
狂野非洲,11,209.01
狂野非洲,11,249.51
狂野非洲,11,69.13
狂野非洲,11,46.48
狂野非洲,11,26.85
狂野非洲,11,14.59
狂野非洲,11,11.21
狂野非洲,11,24.17
狂野非洲,11,28.74
狂野非洲,11,6.62
狂野非洲,11,9.02
狙击时刻,11,4.1
狙击时刻,11,1.69
狙击时刻,11,1.29
猎仇者,11,146.3
猎仇者,11,185.45
猎仇者,11,148.51
猎仇者,11,25.45
猎仇者,11,22.75
猎仇者,11,19.6
猎仇者,11,20.11
猎仇者,11,0.57
猎仇者,11,0.98
猎仇者,11,0.82
猛龙特囧,11,23.5
猛龙特囧,11,11.18
猛龙特囧,11,7.5
猛龙特囧,11,3.74
猛龙特囧,11,0.1
猩球崛起,11,0.45
王后秘史,11,0.03
王后秘史,11,0.02
王后秘史,11,0.03
玩命速递：重启之战,11,44.96
玩命速递：重启之战,11,1943.75
玩命速递：重启之战,11,2723.53
玩命速递：重启之战,11,2243.74
玩命速递：重启之战,11,1083.49
玩命速递：重启之战,11,1009.04
玩命速递：重启之战,11,499.63
玩命速递：重启之战,11,471.44
玩命速递：重启之战,11,388.58
玩命速递：重启之战,11,632.86
玩命速递：重启之战,11,531.32
玩命速递：重启之战,11,267.57
玫瑰天涯,11,0.02
甜心巧克力,11,5.79
甜心巧克力,11,81.72
甜心巧克力,11,83.18
甜心巧克力,11,71.02
甜心巧克力,11,69.44
甜心巧克力,11,26.73
甜心巧克力,11,22.28
甜心巧克力,11,21.19
甜心巧克力,11,4.71
甜心巧克力,11,7.81
甜心巧克力,11,5.06
甜心巧克力,11,1.8
甜心巧克力,11,0.97
甜心巧克力,11,1.22
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.43
生死28小时,11,0.6
男二本色,11,0.1
痞子&middot;洛克,11,1.93
痞子&middot;洛克,11,0.88
痞子&middot;洛克,11,0.44
痞子;洛克,11,1.93
痞子;洛克,11,0.88
痞子;洛克,11,0.44
痞子洛克,11,1.93
痞子洛克,11,0.88
痞子洛克,11,0.44
盗走达芬奇,11,0.02
盗走达芬奇,11,0.02
看上去很美,11,0.02
看上去很美,11,0.06
看上去很美,11,0.05
看上去很美,11,0.02
看上去很美,11,0.03
破五,11,0.76
神剑传奇,11,0.84
神剑传奇,11,0.45
神剑传奇,11,0.03
神剑传奇,11,0.02
神剑传奇,11,0.35
神剑传奇,11,0.29
私奔B计划,11,125.73
秘术,11,0.18
秘术,11,107.46
秘术,11,107.23
秘术,11,87.48
秘术,11,43.28
秘术,11,42.24
秘术,11,36.44
秘术,11,31.96
秘术,11,5.34
秘术,11,7.24
秘术,11,5.64
秘术,11,4.01
秘术,11,3.52
秘术,11,3.51
移动迷宫,11,1854.93
移动迷宫,11,1537.73
移动迷宫,11,627.83
移动迷宫,11,657.27
移动迷宫,11,625.22
移动迷宫,11,519.38
移动迷宫,11,655.43
移动迷宫,11,911.46
移动迷宫,11,1020.61
移动迷宫2,11,74.89
移动迷宫2,11,2448.03
移动迷宫2,11,1951.91
移动迷宫2,11,2295.71
移动迷宫2,11,2870.17
移动迷宫2,11,986.0
移动迷宫2,11,901.9
移动迷宫2,11,1144.51
移动迷宫2,11,730.05
移动迷宫2,11,306.22
移动迷宫2,11,583.07
移动迷宫2,11,465.85
移动迷宫2,11,182.2
移动迷宫2,11,187.47
等你追我,11,0.1
等你追我,11,1.23
等你追我,11,1.17
等你追我,11,1.19
等你追我,11,1.15
等你追我,11,1.06
等你追我,11,0.8
等你追我,11,0.72
等你追我,11,0.09
等你追我,11,0.3
精灵旅社,11,643.55
精灵旅社,11,1584.91
精灵旅社,11,1362.03
精灵旅社,11,205.56
精灵旅社,11,232.11
精灵旅社,11,206.64
精灵旅社,11,192.58
精灵旅社,11,167.54
精灵旅社,11,620.9
精灵旅社,11,581.7
精灵旅社,11,73.85
精灵旅社,11,63.98
精灵旅社,11,62.72
精灵旅社2,11,1997.64
精灵旅社2,11,385.88
精灵旅社2,11,320.08
精灵旅社2,11,191.55
精灵旅社2,11,175.31
精灵旅社2,11,598.3
精灵旅社2,11,74.03
精灵旅社2,11,71.59
精灵旅社2,11,80.2
索马里真相,11,0.01
红包,11,0.23
红粉,11,0.11
红粉,11,0.07
红鹰侠,11,0.02
终极匹配,11,0.02
终极匹配,11,0.02
绝命海拔,11,42.7
绝命海拔,11,1638.26
绝命海拔,11,977.34
绝命海拔,11,889.54
绝命海拔,11,887.18
绝命海拔,11,1304.3
绝命海拔,11,499.66
绝命海拔,11,489.56
绝命海拔,11,586.05
绝命海拔,11,432.46
绝命海拔,11,86.7
绝命海拔,11,167.8
绝命海拔,11,149.3
绝命海拔,11,67.28
绿茶,11,0.03
绿茶,11,0.04
绿茶,11,0.03
罗西与莫妮卡之骊靬情,11,0.33
罗西与莫妮卡之骊靬情,11,0.04
罗西与莫妮卡之骊靬情,11,0.83
罗西与莫妮卡之骊靬情,11,0.75
罗西与莫妮卡之骊靬情,11,0.02
罗西与莫妮卡之骊靬情,11,0.22
罗西与莫妮卡之骊靬情,11,0.02
罗西与莫妮卡之骊靬情,11,0.05
罗西与莫妮卡之骊靬情,11,0.19
老哨卡,11,0.13
老哨卡,11,0.06
老哨卡,11,0.06
老哨卡,11,0.08
老哨卡,11,0.06
老哨卡,11,0.8
老哨卡,11,0.07
老萨的战争,11,0.06
老萨的战争,11,0.06
老萨的战争,11,0.03
老萨的战争,11,0.02
老表轶事（花鼓戏）,11,0.09
老表轶事（花鼓戏）,11,0.13
背水一战,11,136.97
背水一战,11,220.26
背水一战,11,184.25
背水一战,11,23.2
背水一战,11,25.65
胡僧,11,0.1
胡僧,11,0.09
舍身技,11,0.79
舍身技,11,0.68
舍身技,11,0.79
舍身技,11,0.18
舍身技,11,0.39
葫芦兄弟,11,0.04
藏地桃花,11,0.01
藏羚王之雪域精灵,11,16.18
藏羚王之雪域精灵,11,100.68
藏羚王之雪域精灵,11,130.96
藏羚王之雪域精灵,11,3.46
藏羚王之雪域精灵,11,3.2
藏羚王之雪域精灵,11,3.6
藏羚王之雪域精灵,11,11.54
藏羚王之雪域精灵,11,75.27
藏羚王之雪域精灵,11,78.58
蝴蝶梦,11,0.02
蝴蝶梦,11,0.03
行歌坐月,11,0.01
街舞小子,11,1.26
街舞小子,11,0.77
街舞小子,11,0.63
街舞小子,11,0.6
街舞小子,11,0.74
街舞小子,11,0.81
街舞小子,11,0.53
街舞小子,11,0.44
街舞小子,11,0.12
街舞小子,11,0.03
街舞小子,11,0.04
街舞小子,11,0.14
街舞小子,11,0.04
警察追击,11,0.02
诡婴吉咪,11,276.86
诡婴吉咪,11,366.88
诡婴吉咪,11,284.03
诡婴吉咪,11,95.08
诡婴吉咪,11,91.74
诡婴吉咪,11,79.83
诡婴吉咪,11,71.95
诡婴吉咪,11,8.45
诡影迷情,11,56.66
诡影迷情,11,64.22
诡影迷情,11,41.37
诡影迷情,11,30.18
诡拼车,11,0.03
诡拼车,11,38.39
诡拼车,11,40.02
诡拼车,11,33.53
诡拼车,11,22.52
诡拼车,11,11.63
诡拼车,11,10.68
诡拼车,11,10.42
诡拼车,11,4.78
诡拼车,11,5.48
诡拼车,11,4.26
诡拼车,11,1.96
诡拼车,11,1.58
诡拼车,11,1.24
说说美丽世界,11,0.04
请将我遗忘,11,0.03
赤焰战场,11,0.31
赤焰战场,11,0.19
赤焰战场,11,0.15
赤焰战场,11,0.17
赤焰战场,11,0.23
赤焰战场,11,0.02
赤焰战场,11,0.01
赤焰战场,11,0.03
赤焰战场2,11,0.54
赤焰战场2,11,0.08
赤焰战场2,11,14.58
赤焰战场2,11,1032.54
赤焰战场2,11,1473.57
赤焰战场2,11,1144.73
赤焰战场2,11,548.61
赤焰战场2,11,306.6
赤焰战场2,11,279.73
赤焰战场2,11,118.4
赤焰战场2,11,84.11
赤焰战场2,11,131.88
赤焰战场2,11,116.93
赤焰战场2,11,52.45
赵氏孤儿,11,0.01
赵氏孤儿,11,0.01
超体,11,1662.07
超体,11,1296.04
超体,11,507.47
超体,11,541.25
超体,11,494.75
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
超蛙战士之初露锋芒,11,4.31
跑出一片天,11,0.34
跑出一片天,11,0.64
跑出一片天,11,0.35
跑出一片天,11,0.75
跑出一片天,11,0.52
跑出一片天,11,0.61
过年回家,11,0.02
过年回家,11,0.02
过年回家,11,0.04
这里是新疆,11,0.06
追你到天边,11,0.11
追你到天边,11,0.1
追你到天边,11,0.11
追你到天边,11,0.03
追你到天边,11,0.02
追你到天边,11,0.05
遥远的拥抱,11,37.58
遭遇海明威,11,2.02
遭遇海明威,11,0.95
遭遇海明威,11,0.82
遭遇海明威,11,0.24
郑和1405：魔海寻踪,11,21.98
郑和1405：魔海寻踪,11,42.31
重返十八,11,0.02
野草莓,11,0.16
野草莓,11,0.33
野草莓,11,3.0
野草莓,11,3.96
野蛮秘笈,11,0.03
金蝉脱壳,11,42.15
金蝉脱壳,11,1873.94
金蝉脱壳,11,2019.57
金蝉脱壳,11,1811.5
金蝉脱壳,11,1668.79
金蝉脱壳,11,1393.45
金蝉脱壳,11,2233.74
金蝉脱壳,11,2027.39
金蝉脱壳,11,1181.66
金蝉脱壳,11,981.77
金蝉脱壳,11,910.64
金蝉脱壳,11,861.68
金蝉脱壳,11,980.55
金蝉脱壳,11,1815.72
铁甲钢拳,11,0.95
铁血娇娃,11,119.41
铁血娇娃,11,150.33
铁血娇娃,11,125.77
铁血娇娃,11,25.12
铁血娇娃,11,25.54
铁血娇娃,11,20.93
铁血娇娃,11,19.17
铁血娇娃,11,2.98
铁血娇娃,11,4.12
铁血娇娃,11,3.28
铁血娇娃,11,3.15
铁血残阳,11,0.07
门球健将,11,0.09
陪安东尼度过漫长岁月,11,19.16
陪安东尼度过漫长岁月,11,1017.41
陪安东尼度过漫长岁月,11,1616.48
陪安东尼度过漫长岁月,11,1300.38
陪安东尼度过漫长岁月,11,574.87
陪安东尼度过漫长岁月,11,519.3
陪安东尼度过漫长岁月,11,502.92
陪安东尼度过漫长岁月,11,279.33
陪安东尼度过漫长岁月,11,55.69
陪安东尼度过漫长岁月,11,89.75
陪安东尼度过漫长岁月,11,68.12
陪安东尼度过漫长岁月,11,22.71
陪安东尼度过漫长岁月,11,20.09
陪安东尼度过漫长岁月,11,7.79
雨夜惊魂,11,20.66
雨夜惊魂,11,25.34
雨夜惊魂,11,19.12
雨夜惊魂,11,18.02
雨夜惊魂,11,22.18
雨夜惊魂,11,12.33
雨夜惊魂,11,6.01
雨夜惊魂,11,6.52
雨夜惊魂,11,7.43
雨夜惊魂,11,0.4
雨夜惊魂,11,0.32
雨夜惊魂,11,0.31
雪花秘扇,11,0.04
雷神,11,0.34
雷神,11,7.39
雷神,11,9.38
雷神,11,7.11
雷神,11,4.85
雷神,11,3.96
雷神,11,3.23
雷神,11,2.37
雷神,11,2.8
雷神,11,3.66
雷神,11,2.79
雷神,11,1.02
雷神,11,0.53
雷神,11,0.52
雷神2：黑暗世界,11,182.61
雷神2：黑暗世界,11,3727.32
雷神2：黑暗世界,11,5122.4
雷神2：黑暗世界,11,4186.03
雷神2：黑暗世界,11,2549.83
雷神2：黑暗世界,11,1940.88
雷神2：黑暗世界,11,1676.97
雷神2：黑暗世界,11,1491.84
雷神2：黑暗世界,11,1887.45
雷神2：黑暗世界,11,3420.56
雷神2：黑暗世界,11,2554.92
雷神2：黑暗世界,11,936.96
雷神2：黑暗世界,11,631.77
雷神2：黑暗世界,11,547.92
露水红颜,11,8.1
露水红颜,11,4.57
露水红颜,11,7.48
露水红颜,11,1064.35
露水红颜,11,1090.39
露水红颜,11,1319.6
露水红颜,11,672.98
露水红颜,11,670.66
露水红颜,11,206.71
露水红颜,11,173.58
露水红颜,11,149.72
露水红颜,11,204.3
露水红颜,11,184.45
露水红颜,11,87.88
青春小说,11,0.03
青春时光,11,2.19
青春时光,11,1.62
青春时光,11,0.83
飘落的羽毛,11,0.35
飘落的羽毛,11,0.32
飘落的羽毛,11,0.25
飘落的羽毛,11,0.41
飘落的羽毛,11,5.71
飘落的羽毛,11,6.57
飞天鱼,11,0.66
飞天鱼,11,0.26
飞天鱼,11,0.26
飞天鱼,11,0.02
飞天鱼,11,0.02
飞天鱼,11,0.01
飞天鱼,11,0.06
飞鱼秀,11,1.33
飞鱼秀,11,1.25
饥饿游戏,11,4.95
饥饿游戏,11,5.02
饥饿游戏,11,6.12
饥饿游戏,11,4.14
饥饿游戏,11,1.63
饥饿游戏,11,2.13
饥饿游戏,11,1.74
饥饿游戏,11,0.61
饥饿游戏,11,1.34
饥饿游戏,11,0.9
饥饿游戏2:星火燎原,11,69.96
饥饿游戏2:星火燎原,11,1406.1
饥饿游戏2:星火燎原,11,1702.05
饥饿游戏2:星火燎原,11,2800.06
饥饿游戏2:星火燎原,11,2095.14
饥饿游戏2:星火燎原,11,896.13
饥饿游戏2:星火燎原,11,971.48
饥饿游戏2:星火燎原,11,818.44
饥饿游戏2:星火燎原,11,780.77
饥饿游戏2:星火燎原,11,842.05
饥饿游戏2:星火燎原,11,1504.36
饥饿游戏3：嘲笑鸟（下）,11,134.34
饥饿游戏3：嘲笑鸟（下）,11,3048.27
饥饿游戏3：嘲笑鸟（下）,11,4113.7
饥饿游戏3：嘲笑鸟（下）,11,2814.39
饥饿游戏3：嘲笑鸟（下）,11,949.55
饥饿游戏3：嘲笑鸟（下）,11,793.96
饥饿游戏3：嘲笑鸟（下）,11,334.63
饥饿游戏3：嘲笑鸟（下）,11,288.99
饥饿游戏3：嘲笑鸟（下）,11,256.24
饥饿游戏3：嘲笑鸟（下）,11,496.29
饥饿游戏3：嘲笑鸟（下）,11,375.01
饥饿游戏3：嘲笑鸟（下）,11,124.86
马达加斯加3,11,10.91
马达加斯加3,11,21.62
马达加斯加3,11,16.76
马达加斯加3,11,1.48
