movieName,currentDate,releaseDate,result
危情24小时,2013/06/12,1813.0,2
危情营救,2013/01/11,0.0,0
危情营救,2013/01/12,1.0,1
危情营救,2013/01/13,2.0,1
危情营救,2013/01/14,3.0,0
危情营救,2013/01/15,4.0,0
危情营救,2013/01/16,5.0,0
危情营救,2013/01/17,6.0,0
危情营救,2013/01/18,7.0,0
危情营救,2013/01/19,8.0,1
危情营救,2013/01/20,9.0,1
危情营救,2013/01/21,10.0,0
危情营救,2013/01/22,11.0,0
危情营救,2013/01/23,12.0,0
危情营救,2013/01/24,13.0,0
危险关系,2013/01/01,97.0,2
危险关系,2013/01/02,98.0,1
危险关系,2013/01/03,99.0,1
危险关系,2013/01/06,102.0,0
微爱之渐入佳境,2014/12/12,0.0,0
微爱之渐入佳境,2014/12/15,0.0,0
微爱之渐入佳境,2014/12/17,0.0,0
微爱之渐入佳境,2014/12/18,0.0,0
微爱之渐入佳境,2014/12/19,0.0,0
微爱之渐入佳境,2014/12/20,0.0,1
微爱之渐入佳境,2014/12/21,0.0,1
微爱之渐入佳境,2014/12/22,0.0,0
微爱之渐入佳境,2014/12/23,0.0,0
微爱之渐入佳境,2014/12/24,1.0,0
微爱之渐入佳境,2014/12/25,2.0,0
微爱之渐入佳境,2014/12/26,3.0,0
微爱之渐入佳境,2014/12/27,4.0,1
微爱之渐入佳境,2014/12/28,5.0,1
微风吹乱蜗牛心,2013/04/21,0.0,1
微微一笑很倾城,2016/08/02,0.0,0
微微一笑很倾城,2016/08/08,0.0,0
微微一笑很倾城,2016/08/09,0.0,0
微微一笑很倾城,2016/08/10,0.0,0
微微一笑很倾城,2016/08/11,0.0,0
微微一笑很倾城,2016/08/12,1.0,0
微微一笑很倾城,2016/08/13,2.0,1
微微一笑很倾城,2016/08/14,3.0,1
微微一笑很倾城,2016/08/15,4.0,0
微微一笑很倾城,2016/08/16,5.0,0
微微一笑很倾城,2016/08/17,6.0,0
微微一笑很倾城,2016/08/18,7.0,0
微微一笑很倾城,2016/08/19,8.0,0
微微一笑很倾城,2016/08/20,9.0,1
为爱放手,2016/09/08,0.0,0
为爱放手,2016/09/09,1.0,0
为爱放手,2016/09/10,2.0,1
为爱放手,2016/09/11,3.0,1
为爱放手,2016/09/12,4.0,0
为爱放手,2016/09/13,5.0,0
为爱放手,2016/09/14,6.0,0
为爱放手,2016/09/15,7.0,2
为爱放手,2016/09/18,10.0,0
为爱放手,2016/09/19,11.0,0
为爱放手,2016/09/20,12.0,0
为爱放手,2016/09/21,13.0,0
为爱放手,2016/09/22,14.0,0
为爱放手,2016/09/23,15.0,0
为了这片土地,2015/07/17,17.0,0
为了这片土地,2015/07/18,18.0,1
为了这片土地,2015/07/19,19.0,1
为了这片土地,2015/07/20,20.0,0
为了这片土地,2015/07/21,21.0,0
为了这片土地,2015/07/22,22.0,0
为了这片土地,2015/07/23,23.0,0
为了这片土地,2015/08/05,36.0,0
为了这片土地,2015/08/06,37.0,0
为了这片土地,2015/08/07,38.0,0
为了这片土地,2015/08/09,40.0,1
为了这片土地,2015/08/10,41.0,0
为了这片土地,2015/08/11,42.0,0
为了这片土地,2015/08/12,43.0,0
为梦想，跑,2013/01/15,0.0,0
为梦想，跑,2013/01/17,0.0,0
为梦想，跑,2013/01/18,0.0,0
为梦想，跑,2013/01/19,0.0,1
为梦想，跑,2013/01/20,0.0,1
为梦想，跑,2014/04/23,0.0,0
未营业,2014/12/22,0.0,0
未营业,2015/05/04,0.0,0
未营业,2015/05/05,0.0,0
未营业,2015/05/08,0.0,0
未营业,2015/05/09,0.0,1
未营业,2015/05/10,0.0,1
未营业,2015/05/11,0.0,0
未营业,2015/05/12,0.0,0
未营业,2015/05/13,0.0,0
未营业,2015/05/14,0.0,0
未营业,2015/05/15,0.0,0
未营业,2015/05/16,0.0,1
未营业,2015/05/19,0.0,0
未营业,2015/05/20,0.0,0
味道中国,2015/01/23,1.0,0
味道中国,2015/01/24,2.0,1
味道中国,2015/01/25,3.0,1
味道中国,2015/01/26,4.0,0
味道中国,2015/01/27,5.0,0
味道中国,2015/01/28,6.0,0
味道中国,2015/01/29,7.0,0
味道中国,2015/01/30,8.0,0
味道中国,2015/01/31,9.0,1
味道中国,2015/02/01,10.0,1
味道中国,2015/02/02,11.0,0
味道中国,2015/02/03,12.0,0
味道中国,2015/02/04,13.0,0
味道中国,2015/02/05,14.0,0
文雀,2012/12/31,1593.0,0
文雀,2013/01/02,1595.0,1
文雀,2013/01/03,1596.0,1
文雀,2013/01/04,1597.0,0
文雀,2013/01/05,1598.0,0
文雀,2013/01/30,1623.0,0
文雀,2013/01/31,1624.0,0
文雀,2013/02/01,1625.0,0
文雀,2013/02/02,1626.0,1
文雀,2013/02/05,1629.0,0
文雀,2013/02/07,1631.0,0
文雀,2013/02/08,1632.0,0
文雀,2013/02/09,1633.0,2
文雀,2013/02/10,1634.0,2
文字国历险记-浩昊巧破笑话城,2015/06/18,0.0,0
文字国历险记-浩昊巧破笑话城,2015/06/25,0.0,0
文字国历险记——浩昊勇闯童话城,2015/06/10,0.0,0
文字国历险记——浩昊勇闯童话城,2015/07/08,0.0,0
文字国历险记——浩昊勇闯童话城,2015/07/09,0.0,0
文字国历险记——浩昊勇闯童话城,2015/07/10,0.0,0
我11,2015/05/04,1082.0,0
我爱的是你爱我,2013/07/09,0.0,0
我爱的是你爱我,2013/11/01,0.0,0
我爱的是你爱我,2013/11/02,0.0,1
我爱的是你爱我,2013/11/05,0.0,0
我爱的是你爱我,2013/11/06,0.0,0
我爱的是你爱我,2013/11/07,0.0,0
我爱的是你爱我,2013/11/08,1.0,0
我爱的是你爱我,2013/11/09,2.0,1
我爱的是你爱我,2013/11/10,3.0,1
我爱的是你爱我,2013/11/11,4.0,0
我爱的是你爱我,2013/11/12,5.0,0
我爱的是你爱我,2013/11/13,6.0,0
我爱的是你爱我,2013/11/14,7.0,0
我爱的是你爱我,2013/11/15,8.0,0
我爱高大全,2013/08/30,0.0,0
我爱高大全,2013/09/03,0.0,0
我爱高大全,2013/09/04,0.0,0
我爱高大全,2013/09/05,0.0,0
我爱高大全,2013/09/06,0.0,0
我爱高大全,2013/09/07,0.0,1
我爱高大全,2013/09/08,0.0,1
我爱高大全,2013/09/09,0.0,0
我爱高大全,2013/09/19,0.0,2
我爱高大全,2013/09/20,0.0,1
我爱高大全,2013/09/21,0.0,1
我爱灰太狼,2013/08/01,357.0,0
我爱灰太狼,2013/08/02,358.0,0
我爱灰太狼,2013/08/03,359.0,1
我爱灰太狼,2013/08/04,360.0,1
我爱灰太狼,2013/08/05,361.0,0
我爱灰太狼,2013/08/06,362.0,0
我爱灰太狼,2013/08/07,363.0,0
我爱灰太狼,2013/08/08,364.0,0
我爱灰太狼,2013/08/09,365.0,0
我爱灰太狼,2013/08/10,366.0,1
我爱灰太狼,2013/08/11,367.0,1
我爱灰太狼,2013/08/12,368.0,0
我爱灰太狼,2013/08/13,369.0,0
我爱灰太狼,2013/08/14,370.0,0
我爱灰太狼2,2013/07/31,0.0,0
我爱灰太狼2,2013/08/01,1.0,0
我爱灰太狼2,2013/08/02,2.0,0
我爱灰太狼2,2013/08/03,3.0,1
我爱灰太狼2,2013/08/04,4.0,1
我爱灰太狼2,2013/08/05,5.0,0
我爱灰太狼2,2013/08/06,6.0,0
我爱灰太狼2,2013/08/07,7.0,0
我爱灰太狼2,2013/08/08,8.0,0
我爱灰太狼2,2013/08/09,9.0,0
我爱灰太狼2,2013/08/10,10.0,1
我爱灰太狼2,2013/08/11,11.0,1
我爱灰太狼2,2013/08/12,12.0,0
我爱灰太狼2,2013/08/13,13.0,0
我爱你,2013/11/10,0.0,1
我爱你,2013/11/24,0.0,1
我爸比我小四岁,2015/08/03,0.0,0
我爸比我小四岁,2015/08/06,0.0,0
我爸比我小四岁,2015/08/07,1.0,0
我爸比我小四岁,2015/08/09,3.0,1
我爸比我小四岁,2015/08/10,4.0,0
我爸比我小四岁,2015/08/11,5.0,0
我爸比我小四岁,2015/08/12,6.0,0
我爸比我小四岁,2015/08/13,7.0,0
我爸比我小四岁,2015/08/14,8.0,0
我爸比我小四岁,2015/08/15,9.0,1
我爸比我小四岁,2015/08/16,10.0,1
我爸比我小四岁,2015/08/17,11.0,0
我爸比我小四岁,2015/08/18,12.0,0
我爸比我小四岁,2015/08/19,13.0,0
我不是王毛,2014/04/11,0.0,0
我不是王毛,2014/04/12,0.0,1
我不是王毛,2014/04/13,0.0,1
我不是王毛,2014/04/14,0.0,0
我不是王毛,2014/04/15,0.0,0
我不是王毛,2014/04/16,0.0,0
我不是王毛,2014/04/19,0.0,1
我不是王毛,2014/04/20,0.0,1
我不是王毛,2014/05/09,0.0,0
我不是王毛,2014/05/10,0.0,1
我不是王毛,2014/05/11,0.0,1
我不是王毛,2014/05/12,0.0,0
我不是王毛,2014/05/13,0.0,0
我不是王毛,2014/05/14,0.0,0
我不是贼,2014/11/28,1.0,0
我不是贼,2014/11/29,2.0,1
我不是贼,2014/11/30,3.0,1
我不是贼,2014/12/01,4.0,0
我不是贼,2014/12/02,5.0,0
我不是贼,2014/12/03,6.0,0
我不是贼,2014/12/04,7.0,0
我不是贼,2014/12/05,8.0,0
我不是贼,2014/12/06,9.0,1
我不是贼,2014/12/07,10.0,1
我不是贼,2014/12/08,11.0,0
我不是贼,2014/12/09,12.0,0
我不是贼,2014/12/10,13.0,0
我不是贼,2014/12/11,14.0,0
我的“狐朋狗友”,2016/01/28,0.0,0
我的“狐朋狗友”,2016/01/29,1.0,0
我的“狐朋狗友”,2016/01/30,2.0,1
我的“狐朋狗友”,2016/01/31,3.0,1
我的“狐朋狗友”,2016/02/01,4.0,0
我的“狐朋狗友”,2016/02/02,5.0,0
我的“狐朋狗友”,2016/02/03,6.0,0
我的“狐朋狗友”,2016/02/04,7.0,0
我的“狐朋狗友”,2016/02/05,8.0,0
我的“狐朋狗友”,2016/02/06,9.0,0
我的“狐朋狗友”,2016/02/07,10.0,2
我的“狐朋狗友”,2016/02/08,11.0,2
我的“狐朋狗友”,2016/02/09,12.0,2
我的“狐朋狗友”,2016/02/10,13.0,1
我的1000万,2016/04/22,1.0,0
我的1000万,2016/04/23,2.0,1
我的1000万,2016/04/25,4.0,0
我的1000万,2016/05/04,13.0,0
我的1000万,2016/05/05,14.0,0
我的1000万,2016/05/07,16.0,1
我的1000万,2016/05/10,19.0,0
我的1000万,2016/05/19,28.0,0
我的播音系女友,2014/05/14,0.0,0
我的播音系女友,2014/05/15,0.0,0
我的播音系女友,2014/05/16,0.0,0
我的播音系女友,2014/05/17,0.0,1
我的播音系女友,2014/05/19,0.0,0
我的播音系女友,2014/05/20,1.0,0
我的播音系女友,2014/05/21,2.0,0
我的播音系女友,2014/05/22,3.0,0
我的播音系女友,2014/05/23,4.0,0
我的播音系女友,2014/05/24,5.0,1
我的播音系女友,2014/05/25,6.0,1
我的播音系女友,2014/05/26,7.0,0
我的播音系女友,2014/05/27,8.0,0
我的播音系女友,2014/05/28,9.0,0
我的处女地,2015/11/08,6.0,1
我的处女地,2015/11/09,7.0,0
我的处女地,2015/11/11,9.0,0
我的处女地,2015/11/17,15.0,0
我的处女地,2015/11/18,16.0,0
我的处女地,2015/11/19,17.0,0
我的处女地,2015/11/20,18.0,0
我的处女地,2015/11/22,20.0,1
我的处女地,2015/11/23,21.0,0
我的处女地,2015/11/24,22.0,0
我的渡口,2013/04/17,0.0,0
我的渡口,2013/04/18,0.0,0
我的渡口,2013/04/19,0.0,0
我的渡口,2013/04/21,0.0,1
我的渡口,2013/04/22,0.0,0
我的渡口,2013/04/23,0.0,0
我的渡口,2013/04/24,0.0,0
我的渡口,2013/12/26,0.0,0
我的渡口,2013/12/27,0.0,0
我的渡口,2013/12/28,0.0,1
我的渡口,2013/12/29,0.0,1
我的渡口,2013/12/30,0.0,0
我的父亲母亲,2014/05/11,5322.0,1
我的个神啊,2015/05/19,0.0,0
我的个神啊,2015/05/21,0.0,0
我的个神啊,2015/05/22,1.0,0
我的个神啊,2015/05/23,2.0,1
我的个神啊,2015/05/24,3.0,1
我的个神啊,2015/05/25,4.0,0
我的个神啊,2015/05/26,5.0,0
我的个神啊,2015/05/27,6.0,0
我的个神啊,2015/05/28,7.0,0
我的个神啊,2015/05/29,8.0,0
我的个神啊,2015/05/30,9.0,1
我的个神啊,2015/05/31,10.0,1
我的个神啊,2015/06/01,11.0,0
我的个神啊,2015/06/02,12.0,0
我的狗狗我的爱,2012/12/31,3.0,0
我的狗狗我的爱,2013/01/01,4.0,2
我的狗狗我的爱,2013/01/02,5.0,1
我的狗狗我的爱,2013/01/03,6.0,1
我的狗狗我的爱,2013/01/04,7.0,0
我的狗狗我的爱,2013/01/05,8.0,0
我的狗狗我的爱,2013/01/06,9.0,0
我的狗狗我的爱,2013/01/07,10.0,0
我的狗狗我的爱,2013/01/08,11.0,0
我的狗狗我的爱,2013/01/09,12.0,0
我的狗狗我的爱,2013/01/10,13.0,0
我的狗狗我的爱,2013/01/11,14.0,0
我的狗狗我的爱,2013/01/12,15.0,1
我的狗狗我的爱,2013/01/13,16.0,1
我的康乃馨,2013/07/07,0.0,1
我的老公是卧底,2014/06/26,0.0,0
我的老公是卧底,2014/06/27,0.0,0
我的老公是卧底,2014/06/28,0.0,1
我的老婆是明星,2016/04/07,0.0,0
我的老婆是明星,2016/04/08,1.0,0
我的老婆是明星,2016/04/09,2.0,1
我的老婆是明星,2016/04/10,3.0,1
我的老婆是明星,2016/04/11,4.0,0
我的老婆是明星,2016/04/12,5.0,0
我的老婆是明星,2016/04/13,6.0,0
我的老婆是明星,2016/04/14,7.0,0
我的老婆是明星,2016/04/16,9.0,1
我的老婆是明星,2016/04/17,10.0,1
我的老婆是明星,2016/04/18,11.0,0
我的老婆是明星,2016/04/19,12.0,0
我的老婆是明星,2016/04/20,13.0,0
我的老婆是明星,2016/04/21,14.0,0
我的老婆是只猫,2013/02/12,0.0,1
我的老婆是只猫,2013/02/13,0.0,1
我的老婆是只猫,2013/02/14,1.0,1
我的老婆是只猫,2013/02/15,2.0,1
我的老婆是只猫,2013/02/16,3.0,0
我的老婆是只猫,2013/02/17,4.0,0
我的老婆是只猫,2013/02/18,5.0,0
我的老婆是只猫,2013/02/19,6.0,0
我的老婆是只猫,2013/02/20,7.0,0
我的老婆是只猫,2013/02/21,8.0,0
我的老婆是只猫,2013/02/22,9.0,0
我的老婆是只猫,2013/02/23,10.0,1
我的老婆是只猫,2013/02/24,11.0,1
我的老婆是只猫,2013/02/25,12.0,0
我的美丽王国,2013/12/12,0.0,0
我的美丽王国,2013/12/13,1.0,0
我的美丽王国,2013/12/14,2.0,1
我的美丽王国,2013/12/15,3.0,1
我的美丽王国,2013/12/16,4.0,0
我的美丽王国,2013/12/17,5.0,0
我的美丽王国,2013/12/18,6.0,0
我的美丽王国,2013/12/19,7.0,0
我的美丽王国,2013/12/20,8.0,0
我的美丽王国,2013/12/21,9.0,1
我的美丽王国,2013/12/22,10.0,1
我的美丽王国,2013/12/23,11.0,0
我的美丽王国,2013/12/24,12.0,0
我的美丽王国,2013/12/25,13.0,0
我的名字叫可汗,2013/01/16,779.0,0
我的名字叫可汗,2013/01/17,780.0,0
我的母亲,2013/09/16,0.0,0
我的母亲,2013/09/17,1.0,0
我的母亲,2013/09/18,2.0,0
我的母亲,2013/09/19,3.0,2
我的母亲,2013/09/20,4.0,1
我的母亲,2013/09/21,5.0,1
我的母亲,2013/09/22,6.0,0
我的母亲,2013/09/24,8.0,0
我的母亲,2013/09/26,10.0,0
我的男男男男朋友,2013/11/07,0.0,0
我的男男男男朋友,2013/11/08,0.0,0
我的男男男男朋友,2013/11/09,0.0,1
我的男男男男朋友,2013/11/15,1.0,0
我的男男男男朋友,2013/11/16,2.0,1
我的男男男男朋友,2013/11/17,3.0,1
我的男男男男朋友,2013/11/18,4.0,0
我的男男男男朋友,2013/11/19,5.0,0
我的男男男男朋友,2013/11/20,6.0,0
我的男男男男朋友,2013/11/21,7.0,0
我的男男男男朋友,2013/11/22,8.0,0
我的男男男男朋友,2013/11/23,9.0,1
我的男男男男朋友,2013/11/24,10.0,1
我的男男男男朋友,2013/11/25,11.0,0
我的男友和狗,2015/06/18,0.0,0
我的男友和狗,2015/06/19,1.0,0
我的男友和狗,2015/06/20,2.0,2
我的男友和狗,2015/06/21,3.0,1
我的男友和狗,2015/06/22,4.0,1
我的男友和狗,2015/06/23,5.0,0
我的男友和狗,2015/06/24,6.0,0
我的男友和狗,2015/06/25,7.0,0
我的男友和狗,2015/06/26,8.0,0
我的男友和狗,2015/06/27,9.0,1
我的男友和狗,2015/06/28,10.0,1
我的男友和狗,2015/06/29,11.0,0
我的男友和狗,2015/06/30,12.0,0
我的男友和狗,2015/07/01,13.0,0
我的七年,2014/05/07,0.0,0
我的青春蜜友,2014/10/08,0.0,0
我的青春蜜友,2014/10/09,0.0,0
我的青春蜜友,2014/10/10,1.0,0
我的青春蜜友,2014/10/11,2.0,0
我的青春蜜友,2014/10/12,3.0,1
我的青春蜜友,2014/10/13,4.0,0
我的青春蜜友,2014/10/14,5.0,0
我的青春蜜友,2014/10/15,6.0,0
我的青春蜜友,2014/10/16,7.0,0
我的青春蜜友,2014/10/17,8.0,0
我的青春蜜友,2014/10/18,9.0,1
我的青春蜜友,2014/10/19,10.0,1
我的青春蜜友,2014/10/20,11.0,0
我的青春蜜友,2014/10/21,12.0,0
我的青春期,2015/11/05,0.0,0
我的青春期,2015/11/11,1.0,0
我的青春期,2015/11/12,2.0,0
我的青春期,2015/11/13,3.0,0
我的青春期,2015/11/14,4.0,1
我的青春期,2015/11/15,5.0,1
我的青春期,2015/11/16,6.0,0
我的青春期,2015/11/17,7.0,0
我的青春期,2015/11/18,8.0,0
我的青春期,2015/11/19,9.0,0
我的青春期,2015/11/22,12.0,1
我的青春期,2015/11/23,13.0,0
我的青春期,2015/11/24,14.0,0
我的青春期,2015/11/25,15.0,0
我的少女时代,2015/11/18,0.0,0
我的少女时代,2015/11/19,1.0,0
我的少女时代,2015/11/20,2.0,0
我的少女时代,2015/11/21,3.0,1
我的少女时代,2015/11/22,4.0,1
我的少女时代,2015/11/23,5.0,0
我的少女时代,2015/11/24,6.0,0
我的少女时代,2015/11/25,7.0,0
我的少女时代,2015/11/26,8.0,0
我的少女时代,2015/11/27,9.0,0
我的少女时代,2015/11/28,10.0,1
我的少女时代,2015/11/29,11.0,1
我的少女时代,2015/11/30,12.0,0
我的少女时代,2015/12/01,13.0,0
我的诗篇,2015/08/21,0.0,0
我的诗篇,2015/08/22,0.0,1
我的诗篇,2015/08/23,0.0,1
我的诗篇,2015/08/26,0.0,0
我的诗篇,2015/08/28,0.0,0
我的诗篇,2015/08/29,0.0,1
我的诗篇,2015/08/30,0.0,1
我的诗篇,2015/09/02,0.0,0
我的诗篇,2015/09/03,0.0,1
我的诗篇,2015/09/05,0.0,1
我的诗篇,2016/01/10,71.0,1
我的诗篇,2016/01/12,73.0,0
我的诗篇,2016/03/19,140.0,1
我的诗篇,2016/03/26,147.0,1
我的唐朝兄弟,2013/01/14,1152.0,0
我的唐朝兄弟,2013/02/18,1187.0,0
我的唐朝兄弟,2013/04/16,1244.0,0
我的唐朝兄弟,2013/04/17,1245.0,0
我的唐朝兄弟,2013/04/18,1246.0,0
我的唐朝兄弟,2013/04/26,1254.0,0
我的唐朝兄弟,2013/06/25,1314.0,0
我的唐朝兄弟,2013/12/14,1486.0,1
我的唐朝兄弟,2013/12/15,1487.0,1
我的唐朝兄弟,2014/12/08,1845.0,0
我的唐朝兄弟,2015/02/26,1925.0,0
我的唐朝兄弟,2015/02/27,1926.0,0
我的唐朝兄弟,2015/04/12,1970.0,1
我的唐朝兄弟,2015/04/13,1971.0,0
我的特工爷爷,2016/03/30,0.0,0
我的特工爷爷,2016/03/31,0.0,0
我的特工爷爷,2016/04/01,1.0,0
我的特工爷爷,2016/04/02,2.0,1
我的特工爷爷,2016/04/03,3.0,1
我的特工爷爷,2016/04/04,4.0,2
我的特工爷爷,2016/04/05,5.0,0
我的特工爷爷,2016/04/06,6.0,0
我的特工爷爷,2016/04/07,7.0,0
我的特工爷爷,2016/04/08,8.0,0
我的特工爷爷,2016/04/09,9.0,1
我的特工爷爷,2016/04/10,10.0,1
我的特工爷爷,2016/04/11,11.0,0
我的特工爷爷,2016/04/12,12.0,0
我的新野蛮女友,2016/04/19,0.0,0
我的新野蛮女友,2016/04/20,0.0,0
我的新野蛮女友,2016/04/21,0.0,0
我的新野蛮女友,2016/04/22,1.0,0
我的新野蛮女友,2016/04/23,2.0,1
我的新野蛮女友,2016/04/25,4.0,0
我的新野蛮女友,2016/04/26,5.0,0
我的新野蛮女友,2016/04/27,6.0,0
我的新野蛮女友,2016/04/28,7.0,0
我的新野蛮女友,2016/04/29,8.0,0
我的新野蛮女友,2016/04/30,9.0,1
我的新野蛮女友,2016/05/01,10.0,2
我的新野蛮女友,2016/05/02,11.0,1
我的新野蛮女友,2016/05/03,12.0,0
我的兄弟姐妹,2014/11/27,4916.0,0
我的兄弟姐妹,2014/11/30,4919.0,1
我的野蛮女友2,2016/04/24,3.0,1
我的野蛮女友2,2014/09/13,1409.0,1
我的野蛮女友2,2016/04/22,1996.0,0
我的野蛮女友2,2016/04/25,1999.0,0
我的影子在奔跑,2013/07/14,0.0,1
我的影子在奔跑,2013/08/20,0.0,0
我的影子在奔跑,2013/12/21,0.0,1
我的影子在奔跑,2013/12/22,0.0,1
我的早更女友,2014/11/22,0.0,1
我的早更女友,2014/12/05,0.0,0
我的早更女友,2014/12/06,0.0,1
我的早更女友,2014/12/07,0.0,1
我的早更女友,2014/12/08,0.0,0
我的早更女友,2014/12/09,0.0,0
我的早更女友,2014/12/10,0.0,0
我的早更女友,2014/12/11,0.0,0
我的早更女友,2014/12/12,1.0,0
我的早更女友,2014/12/13,2.0,1
我的早更女友,2014/12/14,3.0,1
我的早更女友,2014/12/15,4.0,0
我的早更女友,2014/12/16,5.0,0
我的早更女友,2014/12/17,6.0,0
我的战争,2016/09/08,0.0,0
我的战争,2016/09/10,0.0,1
我的战争,2016/09/11,0.0,1
我的战争,2016/09/12,0.0,0
我的战争,2016/09/13,0.0,0
我的战争,2016/09/14,0.0,0
我的战争,2016/09/14,0.0,0
我的战争,2016/09/15,1.0,2
我的战争,2016/09/16,2.0,1
我的战争,2016/09/17,3.0,1
我的战争,2016/09/18,4.0,0
我的战争,2016/09/19,5.0,0
我的战争,2016/09/20,6.0,0
我的战争,2016/09/21,7.0,0
我的长征,2013/06/25,2444.0,0
我的长征,2013/06/28,2447.0,0
我的左手,2013/01/27,1956.0,1
我和红七军,2015/08/14,0.0,0
我和红七军,2015/08/15,0.0,1
我和红七军,2015/08/16,0.0,1
我和红七军,2015/08/17,0.0,0
我和红七军,2015/08/18,0.0,0
我和红七军,2015/08/19,0.0,0
我和红七军,2015/08/20,0.0,0
我和红七军,2015/08/21,0.0,0
我和红七军,2015/08/22,0.0,1
我和红七军,2015/08/23,0.0,1
我和红七军,2015/08/24,0.0,0
我和红七军,2015/08/25,0.0,0
我和红七军,2015/08/26,0.0,0
我和红七军,2015/08/27,0.0,0
我和神马查干,2013/04/21,0.0,1
我和神马查干,2013/04/22,0.0,0
我和神马查干,2013/04/23,0.0,0
我和神马查干,2013/04/26,0.0,0
我和神马查干,2013/04/27,0.0,0
我和神马查干,2013/04/28,0.0,0
我和神马查干,2013/04/29,0.0,1
我和神马查干,2013/05/04,0.0,1
我和神马查干,2013/05/07,0.0,0
我和神马查干,2013/05/16,0.0,0
我和神马查干,2013/05/17,0.0,0
我和神马查干,2013/05/18,0.0,1
我和神马查干,2013/05/26,0.0,1
我和神马查干,2013/05/27,0.0,0
我和我们,2016/03/11,0.0,0
我和我们,2016/03/13,0.0,1
我和我们,2016/03/14,0.0,0
我和我们,2016/03/15,0.0,0
我和我们,2016/03/16,0.0,0
我和我们,2016/03/17,0.0,0
我和我们,2016/03/19,0.0,1
我和我们,2016/03/20,0.0,1
我和我们,2016/03/24,0.0,0
我和我们,2016/03/26,0.0,1
我和我们,2016/03/29,0.0,0
我和我们,2016/04/03,0.0,1
我很帅,2015/11/22,0.0,1
我很帅,2016/01/17,3.0,1
我很帅,2016/01/18,4.0,0
我很帅,2016/01/22,8.0,0
我很帅,2016/01/23,9.0,1
我会守着你,2013/06/04,0.0,0
我会守着你,2013/06/05,0.0,0
我坚强的小船,2013/07/19,0.0,0
我坚强的小船,2014/07/26,0.0,1
我坚强的小船,2014/07/27,0.0,1
我坚强的小船,2014/08/04,0.0,0
我坚强的小船,2014/08/05,0.0,0
我坚强的小船,2014/08/06,0.0,0
我叫MT之山口山战记,2016/06/13,0.0,0
我叫MT之山口山战记,2016/06/16,0.0,0
我叫MT之山口山战记,2016/06/17,1.0,0
我叫MT之山口山战记,2016/06/18,2.0,1
我叫MT之山口山战记,2016/06/19,3.0,1
我叫MT之山口山战记,2016/06/20,4.0,0
我叫MT之山口山战记,2016/06/21,5.0,0
我叫MT之山口山战记,2016/06/22,6.0,0
我叫MT之山口山战记,2016/06/23,7.0,0
我叫MT之山口山战记,2016/06/24,8.0,0
我叫MT之山口山战记,2016/06/25,9.0,1
我叫MT之山口山战记,2016/06/26,10.0,1
我叫MT之山口山战记,2016/06/27,11.0,0
我叫MT之山口山战记,2016/06/29,13.0,0
我叫阿里木,2014/03/24,0.0,0
我叫阿里木,2015/05/10,0.0,1
我叫哀木涕之山口山战记,2016/06/27,11.0,0
我叫哀木涕之山口山战记,2016/06/28,12.0,0
我叫哀木涕之山口山战记,2016/06/29,13.0,0
我叫哀木涕之山口山战记,2016/06/30,14.0,0
我叫哀木涕之山口山战记,2016/07/01,15.0,0
我叫哀木涕之山口山战记,2016/07/02,16.0,1
我叫哀木涕之山口山战记,2016/07/02,16.0,1
我叫哀木涕之山口山战记,2016/07/03,17.0,1
我叫哀木涕之山口山战记,2016/07/04,18.0,0
我叫哀木涕之山口山战记,2016/07/05,19.0,0
我叫哀木涕之山口山战记,2016/07/06,20.0,0
我叫哀木涕之山口山战记,2016/07/07,21.0,0
我叫哀木涕之山口山战记,2016/07/08,22.0,0
我叫哀木涕之山口山战记,2016/07/11,25.0,0
我就是我,2014/06/19,0.0,0
我就是我,2014/07/03,0.0,0
我就是我,2014/07/10,0.0,0
我就是我,2014/07/11,0.0,0
我就是我,2014/07/14,0.0,0
我就是我,2014/07/16,0.0,0
我就是我,2014/07/18,0.0,0
我就是我,2014/07/19,0.0,1
我就是我,2014/07/20,0.0,1
我就是我,2014/07/21,0.0,0
我就是我,2014/07/22,0.0,0
我就是我,2014/07/23,0.0,0
我就是我,2014/07/24,0.0,0
我就是我,2014/07/25,1.0,0
我老公不靠谱,2012/12/31,25.0,0
我老公不靠谱,2013/01/01,26.0,2
我老公不靠谱,2013/01/02,27.0,1
我老公不靠谱,2013/01/03,28.0,1
我老公不靠谱,2013/01/04,29.0,0
我老公不靠谱,2013/01/05,30.0,0
我老公不靠谱,2013/01/06,31.0,0
我老公不靠谱,2013/01/07,32.0,0
我老公不靠谱,2013/01/08,33.0,0
我老公不靠谱,2013/01/09,34.0,0
我老公不靠谱,2013/01/10,35.0,0
我老公不靠谱,2013/01/14,39.0,0
我老公不靠谱,2013/01/23,48.0,0
我老公不靠谱,2013/02/09,65.0,2
我们毕业的夏天,2014/08/29,1.0,0
我们毕业的夏天,2014/08/30,2.0,1
我们毕业的夏天,2014/08/31,3.0,1
我们毕业的夏天,2014/09/01,4.0,0
我们毕业的夏天,2014/09/02,5.0,0
我们毕业的夏天,2014/09/03,6.0,0
我们毕业的夏天,2014/09/04,7.0,0
我们毕业的夏天,2014/09/05,8.0,0
我们毕业的夏天,2014/09/06,9.0,1
我们毕业的夏天,2014/09/07,10.0,1
