movieName,currentDate,releaseDate,dailyBox,totalBox
狙击时刻,2014/10/23,0,0.02,0.34
狙击时刻,2016/02/29,0,0.0,167.38
狙击时刻,2014/10/24,1,32.34,32.68
狙击时刻,2014/10/25,2,34.81,67.49
狙击时刻,2014/10/26,3,31.87,99.35
狙击时刻,2014/10/27,4,14.22,113.58
狙击时刻,2014/10/28,5,10.34,123.92
狙击时刻,2014/10/29,6,13.54,137.45
狙击时刻,2014/10/30,7,9.37,146.82
狙击时刻,2014/10/31,8,4.0,150.82
狙击时刻,2014/11/01,9,4.1,156.04
狙击时刻,2014/11/02,10,1.69,157.74
狙击时刻,2014/11/03,11,1.29,159.03
桔子的天空,2015/01/16,2,2.37,2.37
桔子的天空,2015/01/17,3,5.8,8.16
桔子的天空,2015/01/18,4,5.57,13.74
桔子的天空,2015/01/19,5,0.29,14.02
桔子的天空,2015/01/20,6,0.27,14.29
桔子的天空,2015/01/21,7,0.46,14.74
桔子的天空,2015/01/22,8,0.39,15.13
桔子的天空,2015/01/23,9,0.09,15.22
桔子的天空,2015/01/24,10,0.03,15.25
桔子的天空,2015/01/29,15,0.07,15.35
桔子的天空,2015/01/30,16,0.02,15.37
桔子的天空,2015/01/31,17,0.19,15.56
桔子的天空,2015/02/09,26,0.05,15.6
菊花台,2014/02/07,0,0.0,0.0
菊花台,2014/02/14,1,17.69,17.7
菊花台,2014/02/15,2,3.44,21.14
菊花台,2014/02/16,3,2.54,23.68
菊花台,2014/02/17,4,1.1,24.78
菊花台,2014/02/18,5,0.95,25.73
菊花台,2014/02/19,6,0.94,26.67
菊花台,2014/02/20,7,0.66,27.32
菊花台,2014/02/21,8,0.18,27.51
菊花台,2014/02/22,9,0.24,27.75
菊花台,2014/02/23,10,0.27,28.02
菊花台,2014/02/24,11,0.22,28.24
菊花台,2014/02/25,12,0.16,28.4
菊花台,2014/02/26,13,0.16,28.56
举起手来,2014/07/16,3333,0.02,4.13
举起手来,2014/07/17,3334,0.02,4.15
巨人捕手杰克,2013/03/24,0,20.63,20.63
巨人捕手杰克,2013/03/25,1,864.52,885.15
巨人捕手杰克,2013/03/26,2,946.07,1831.22
巨人捕手杰克,2013/03/27,3,762.94,2594.16
巨人捕手杰克,2013/03/28,4,676.48,3270.64
巨人捕手杰克,2013/03/29,5,288.59,3559.23
巨人捕手杰克,2013/03/30,6,413.62,3972.86
巨人捕手杰克,2013/03/31,7,352.72,4325.58
巨人捕手杰克,2013/04/01,8,119.92,4445.5
巨人捕手杰克,2013/04/02,9,75.41,4520.91
巨人捕手杰克,2013/04/03,10,90.3,4611.21
巨人捕手杰克,2013/04/04,11,162.71,4773.92
巨人捕手杰克,2013/04/05,12,164.42,4938.35
巨人捕手杰克,2013/04/06,13,113.62,5051.97
飓风营救,2015/03/20,2537,0.71,1387.23
飓风营救,2015/03/23,2540,0.2,1388.76
飓风营救,2015/03/25,2542,0.23,1389.24
飓风营救,2015/04/01,2547,0.1,1390.41
飓风营救,2015/03/31,2548,0.08,1390.31
飓风营救,2015/04/02,2548,0.03,1390.45
飓风营救,2015/04/03,2549,0.01,1390.46
飓风营救2,2013/08/27,325,0.04,11544.41
飓风营救2,2015/03/20,895,2.25,11557.19
飓风营救2,2015/03/22,897,1.09,11559.68
飓风营救2,2015/03/23,898,0.6,11560.29
飓风营救2,2015/03/25,900,0.52,11561.37
飓风营救2,2015/03/26,901,0.46,11561.83
飓风营救2,2015/03/28,903,0.4,11562.46
飓风营救2,2015/03/30,905,0.2,11562.84
飓风营救2,2015/03/31,906,0.2,11563.05
飓风营救2,2015/04/01,907,0.04,11563.01
飓风营救2,2015/04/02,908,0.01,11563.02
飓风营救2,2015/04/03,909,0.02,11563.04
飓风营救2,2015/04/05,911,0.01,11563.05
飓风营救2,2015/04/10,916,0.0,11563.05
飓风营救3,2015/03/19,0,78.37,78.37
飓风营救3,2015/03/20,1,3189.05,3267.41
飓风营救3,2015/03/21,2,4273.5,7536.69
飓风营救3,2015/03/22,3,3253.93,10796.32
飓风营救3,2015/03/23,4,1409.35,12205.68
飓风营救3,2015/03/24,5,1370.23,13575.91
飓风营救3,2015/03/25,6,1249.62,14825.53
飓风营救3,2015/03/26,7,1163.43,15988.96
飓风营救3,2015/03/27,8,763.05,16752.01
飓风营救3,2015/03/28,9,1191.98,17943.99
飓风营救3,2015/03/29,10,912.12,18856.11
飓风营救3,2015/03/30,11,409.81,19265.92
飓风营救3,2015/03/31,12,444.1,19710.02
飓风营救3,2015/04/01,13,383.84,20093.86
决不饶恕,2016/03/15,0,1.58,1.58
决不饶恕,2016/03/16,0,0.88,2.46
决不饶恕,2016/03/17,0,0.27,2.74
决不饶恕,2016/04/11,0,0.44,5.41
决不饶恕,2016/04/12,0,0.47,5.88
决不饶恕,2016/04/19,0,0.15,6.55
决不饶恕,2016/04/20,0,0.15,6.7
决战刹马镇,2013/01/12,936,0.1,2.69
决战刹马镇,2013/01/13,937,0.01,2.7
决战刹马镇,2013/01/16,940,0.1,2.8
决战刹马镇,2013/02/10,965,0.02,2.87
决战刹马镇,2013/02/18,973,0.01,2.9
决战刹马镇,2013/03/05,988,0.01,2.94
决战刹马镇,2013/04/23,1037,0.02,3.05
决战刹马镇,2013/05/15,1059,0.01,3.08
决战刹马镇,2013/06/08,1083,0.01,3.1
决战刹马镇,2013/06/10,1085,0.02,3.12
决战刹马镇,2013/06/18,1093,0.0,3.13
决战刹马镇,2013/07/06,1111,0.01,3.16
决战刹马镇,2013/07/10,1115,0.01,3.18
决战刹马镇,2013/07/13,1118,0.01,3.19
绝地逃亡,2016/07/15,0,1.89,1.89
绝地逃亡,2016/07/19,0,305.25,319.78
绝地逃亡,2016/07/20,0,228.11,547.89
绝地逃亡,2016/07/21,1,9774.26,10417.11
绝地逃亡,2016/07/22,2,8926.07,19368.2
绝地逃亡,2016/07/23,3,10953.35,30321.55
绝地逃亡,2016/07/24,4,10327.32,40886.78
绝地逃亡,2016/07/25,5,5348.17,46313.15
绝地逃亡,2016/07/26,6,4785.06,51129.94
绝地逃亡,2016/07/27,7,4316.01,55379.17
绝地逃亡,2016/07/28,8,3827.48,59206.64
绝地逃亡,2016/07/29,9,3489.01,62883.53
绝地逃亡,2016/07/30,10,5160.14,68043.67
绝地逃亡,2016/07/31,11,5274.6,73418.18
绝对底线,2013/01/10,343,0.01,99.46
绝对底线,2013/01/12,345,0.01,99.47
绝对底线,2013/01/13,346,0.01,99.49
绝对底线,2013/05/21,474,0.01,99.56
绝对底线,2013/06/03,487,0.02,99.58
绝对底线,2013/10/08,614,0.01,99.7
绝对底线,2013/12/19,686,0.0,99.75
绝对底线,2014/01/03,701,0.0,99.76
绝对底线,2014/01/05,703,0.0,99.77
绝对底线,2014/01/07,705,0.0,99.77
绝对底线,2014/02/04,733,0.01,99.78
绝对底线,2014/02/25,754,0.03,99.81
绝对底线,2014/02/26,755,0.02,99.83
绝对底线,2014/03/05,762,0.0,99.83
绝密跟踪,2014/09/15,0,0.58,0.58
绝密跟踪,2014/09/16,1,211.45,212.04
绝密跟踪,2014/09/17,2,206.79,418.83
绝密跟踪,2014/09/18,3,182.4,601.23
绝密跟踪,2014/09/19,4,40.91,642.14
绝密跟踪,2014/09/20,5,66.87,709.01
绝密跟踪,2014/09/21,6,59.89,768.91
绝密跟踪,2014/09/22,7,25.04,793.94
绝密跟踪,2014/09/23,8,28.08,822.03
绝密跟踪,2014/09/24,9,27.97,850.0
绝密跟踪,2014/09/25,10,15.56,865.56
绝密跟踪,2014/09/26,11,7.88,873.44
绝密跟踪,2014/09/27,12,7.37,880.82
绝密跟踪,2014/09/28,13,8.39,889.21
绝命海拔,2015/11/02,0,42.7,42.7
绝命海拔,2015/11/03,1,1638.26,1681.69
绝命海拔,2015/11/04,2,977.34,2659.03
绝命海拔,2015/11/05,3,889.54,3572.57
绝命海拔,2015/11/06,4,887.18,4462.33
绝命海拔,2015/11/08,6,1304.3,7378.57
绝命海拔,2015/11/09,7,499.66,7889.05
绝命海拔,2015/11/10,8,489.56,8371.79
绝命海拔,2015/11/11,9,586.05,8966.74
绝命海拔,2015/11/12,10,432.46,9399.2
绝命海拔,2015/11/13,11,86.7,9485.9
绝命海拔,2015/11/14,12,167.8,9686.57
绝命海拔,2015/11/15,13,149.3,9837.77
绝命海拔,2015/11/16,14,67.28,9905.05
绝命航班,2014/03/19,0,2.34,2.34
绝命航班,2014/03/20,0,2.56,4.91
绝命航班,2014/03/21,1,536.59,541.5
绝命航班,2014/03/22,2,746.9,1288.4
绝命航班,2014/03/23,3,589.69,1878.09
绝命航班,2014/03/24,4,286.88,2164.98
绝命航班,2014/03/25,5,302.15,2467.12
绝命航班,2014/03/26,6,268.67,2735.79
绝命航班,2014/03/27,7,259.47,2995.27
绝命航班,2014/03/28,8,96.72,3091.99
绝命航班,2014/03/29,9,139.32,3231.31
绝命航班,2014/03/30,10,107.53,3338.84
绝命航班,2014/03/31,11,70.19,3409.03
绝命航班,2014/04/01,12,64.37,3473.39
绝命逃亡,2014/09/22,0,6.01,6.01
绝命逃亡,2014/09/23,0,4.72,10.73
绝命逃亡,2014/09/24,0,5.45,16.18
绝命逃亡,2014/09/25,0,8.55,24.73
绝命逃亡,2014/09/26,1,337.26,361.98
绝命逃亡,2014/09/27,2,18.75,380.73
绝命逃亡,2014/09/28,3,5.56,386.29
绝命逃亡,2014/09/29,4,3.57,389.87
绝命逃亡,2014/09/30,5,2.14,392.01
绝命逃亡,2014/10/01,6,0.7,392.54
绝命逃亡,2014/10/02,7,0.69,393.11
绝命逃亡,2014/10/03,8,0.63,393.74
绝命逃亡,2014/10/04,9,0.36,394.09
绝命逃亡,2014/10/05,10,0.46,394.54
绝战,2016/06/28,0,0.45,0.45
绝战,2016/07/01,1,22.97,23.42
绝战,2016/07/02,2,0.88,24.3
绝战,2016/07/03,3,1.85,26.15
绝战,2016/07/03,3,0.62,25.08
绝战,2016/07/04,4,2.5,27.58
绝战,2016/07/05,5,2.55,30.13
绝战,2016/07/06,6,0.7,30.94
绝战,2016/07/07,7,1.74,32.68
绝战,2016/07/08,8,1.76,34.43
绝战,2016/07/09,9,1.22,35.65
绝战,2016/07/10,10,0.78,36.43
绝战,2016/07/11,11,0.46,36.89
绝战,2016/07/12,12,0.23,37.12
绝种好男人,2013/02/25,3589,0.3,0.3
爵迹,2016/09/26,0,10.49,10.49
爵迹,2016/09/27,0,3.9,14.4
爵迹,2016/09/29,0,850.11,861.58
爵迹,2016/09/30,1,5826.53,6690.48
倔强萝卜,2013/04/28,1284,0.02,0.91
倔强萝卜,2013/06/29,1346,0.02,0.94
倔强萝卜,2013/06/30,1347,0.03,0.97
倔人吕尚斌,2013/06/19,0,0.01,0.01
倔人吕尚斌,2013/07/20,0,0.02,0.04
军医,2014/07/25,0,0.44,0.44
军医,2014/09/26,0,0.1,0.54
君子道,2015/10/03,1,2.52,2.52
卡拉是条狗,2014/03/23,4035,0.07,0.08
卡萨布兰卡,2015/04/25,0,0.17,0.17
开罗宣言,2015/08/24,0,0.57,0.57
开罗宣言,2015/08/28,0,0.53,1.1
开罗宣言,2015/09/02,0,0.43,1.54
开罗宣言,2016/02/27,0,0.61,839.63
开罗宣言,2016/03/06,0,0.5,842.13
开罗宣言,2016/03/07,0,0.5,842.63
开罗宣言,2015/09/03,1,162.13,163.67
开罗宣言,2016/03/11,1,8.74,852.02
开罗宣言,2015/09/04,2,191.62,355.3
开罗宣言,2016/03/12,2,7.02,859.04
开罗宣言,2015/09/05,3,111.13,466.42
开罗宣言,2016/03/13,3,6.09,865.25
开罗宣言,2015/09/06,4,92.34,558.76
开罗宣言,2016/03/14,4,2.62,867.87
开心超人,2013/06/22,0,0.16,0.16
开心超人,2013/06/23,0,1.89,2.05
开心超人,2013/06/28,1,212.51,214.56
开心超人,2013/06/29,2,548.95,763.51
开心超人,2013/06/30,3,568.96,1332.47
开心超人,2013/07/01,4,159.1,1491.57
开心超人,2013/07/02,5,169.99,1661.56
开心超人,2013/07/03,6,149.54,1811.1
开心超人,2013/07/04,7,118.05,1929.15
开心超人,2013/07/05,8,114.48,2043.63
开心超人,2013/07/06,9,363.46,2407.09
开心超人,2013/07/07,10,387.81,2794.89
开心超人,2013/07/08,11,102.54,2897.43
开心超人,2013/07/09,12,106.28,3003.71
开心超人2启源星之战,2014/07/17,0,0.5,0.5
开心超人2启源星之战,2014/07/18,1,353.65,354.14
开心超人2启源星之战,2014/07/19,2,625.7,979.84
开心超人2启源星之战,2014/07/20,3,652.98,1632.82
开心超人2启源星之战,2014/07/21,4,207.57,1840.4
开心超人2启源星之战,2014/07/22,5,205.85,2046.25
开心超人2启源星之战,2014/07/23,6,170.62,2216.87
开心超人2启源星之战,2014/07/24,7,117.67,2334.54
开心超人2启源星之战,2014/07/25,8,44.67,2379.21
开心超人2启源星之战,2014/07/26,9,103.47,2482.68
开心超人2启源星之战,2014/07/27,10,111.99,2594.67
开心超人2启源星之战,2014/07/28,11,39.04,2633.71
开心超人2启源星之战,2014/07/29,12,42.2,2675.91
开心超人2启源星之战,2014/07/30,13,28.99,2704.9
开心大冒险,2015/06/02,1244,0.24,255.12
开心家族,2013/04/19,498,0.02,320.85
开心家族,2013/04/25,504,0.01,320.88
铠甲勇士之帝皇侠,2013/03/13,1147,0.92,5.41
铠甲勇士之帝皇侠,2013/05/16,1211,0.75,6.16
铠甲勇士之帝皇侠,2013/07/16,1272,0.04,6.2
铠甲勇士之帝皇侠,2013/07/17,1273,0.02,6.22
铠甲勇士之帝皇侠,2013/07/18,1274,0.03,6.25
铠甲勇士之帝皇侠,2014/10/01,1714,2.65,8.89
铠甲勇士之帝皇侠,2014/10/02,1715,2.58,11.46
铠甲勇士之帝皇侠,2014/10/03,1716,1.52,12.94
铠甲勇士之帝皇侠,2014/10/04,1717,1.48,14.4
铠甲勇士之帝皇侠,2014/10/05,1718,1.63,16.0
铠甲勇士之帝皇侠,2014/10/06,1719,1.49,17.44
铠甲勇士之帝皇侠,2014/10/07,1720,1.5,18.93
铠甲勇士之帝皇侠,2014/10/08,1721,0.02,18.95
铠甲勇士之帝皇侠,2014/10/09,1722,0.02,18.97
铠甲勇士之雅塔莱斯,2014/09/21,0,1.91,1.91
铠甲勇士之雅塔莱斯,2014/09/27,0,0.69,2.59
铠甲勇士之雅塔莱斯,2014/10/01,1,591.17,578.22
铠甲勇士之雅塔莱斯,2014/10/02,2,742.03,1301.7
铠甲勇士之雅塔莱斯,2014/10/03,3,648.32,1935.47
铠甲勇士之雅塔莱斯,2014/10/04,4,582.52,2507.59
铠甲勇士之雅塔莱斯,2014/10/05,5,544.6,3042.62
铠甲勇士之雅塔莱斯,2014/10/06,6,502.92,3537.23
铠甲勇士之雅塔莱斯,2014/10/07,7,443.33,3975.65
铠甲勇士之雅塔莱斯,2014/10/08,8,14.66,3990.03
铠甲勇士之雅塔莱斯,2014/10/09,9,9.3,3999.23
铠甲勇士之雅塔莱斯,2014/10/10,10,4.59,4003.76
铠甲勇士之雅塔莱斯,2014/10/11,11,22.08,4025.76
铠甲勇士之雅塔莱斯,2014/10/12,12,166.89,4191.87
看见我和你,2016/09/08,1,1.9,1.9
看见我和你,2016/09/09,2,0.76,2.67
看见我和你,2016/09/11,4,0.26,3.18
看见我和你,2016/09/12,5,0.06,3.09
看见我和你,2016/09/12,5,0.07,3.11
看见我和你,2016/09/13,6,0.1,3.21
看见我和你,2016/09/15,8,0.03,3.26
看见我和你,2016/09/20,13,0.02,3.28
看上去很美,2013/11/12,2797,0.02,0.04
看上去很美,2013/11/16,2801,0.06,0.15
看上去很美,2013/11/17,2802,0.05,0.2
看上去很美,2013/11/21,2806,0.02,0.22
看上去很美,2013/11/24,2809,0.03,0.28
看上去很美,2013/12/03,2818,0.01,0.3
看上去很美,2013/12/13,2828,0.01,0.32
考拉大冒险,2014/04/30,0,0.06,0.06
考拉大冒险,2014/05/01,1,639.43,639.49
考拉大冒险,2014/05/02,2,652.36,1291.85
考拉大冒险,2014/05/03,3,471.54,1763.39
考拉大冒险,2014/05/04,4,23.24,1786.63
考拉大冒险,2014/05/05,5,11.55,1798.18
考拉大冒险,2014/05/06,6,12.58,1810.77
考拉大冒险,2014/05/07,7,9.35,1820.12
考拉大冒险,2014/05/08,8,6.94,1827.06
考拉大冒险,2014/05/09,9,21.46,1848.52
考拉大冒险,2014/05/10,10,181.44,2029.96
考拉大冒险,2014/05/11,11,183.07,2213.03
考拉大冒险,2014/05/12,12,7.81,2220.83
考拉大冒险,2014/05/13,13,9.33,2230.16
可爱的你,2015/03/14,0,1.48,1.48
可爱的你,2015/03/15,0,2.5,3.99
可爱的你,2015/03/16,0,6.89,10.87
可爱的你,2015/03/17,0,4.17,15.04
可爱的你,2015/03/18,0,2.5,17.54
可爱的你,2015/03/19,0,3.88,21.42
可爱的你,2015/03/20,1,311.35,332.77
可爱的你,2015/03/21,2,430.69,762.82
可爱的你,2015/03/22,3,344.14,1107.87
可爱的你,2015/03/23,4,177.47,1285.33
可爱的你,2015/03/24,5,172.36,1457.7
可爱的你,2015/03/25,6,171.39,1629.08
可爱的你,2015/03/26,7,164.96,1794.04
可爱的你,2015/03/27,8,57.44,1851.48
可爱的中国,2013/06/27,1389,0.24,1.62
可爱的中国,2013/06/28,1390,0.38,2.0
可爱的中国,2013/07/05,1397,0.15,2.15
可爱的中国,2013/07/12,1404,0.23,2.38
可可西里,2014/04/10,3479,0.01,1.1
可可西里,2014/04/11,3480,0.01,1.11
可可西里,2014/04/12,3481,0.02,1.14
可可西里,2014/12/14,3727,0.15,1.34
渴望的青春,2014/05/09,1,3.64,3.65
渴望的青春,2014/05/10,2,2.74,6.39
渴望的青春,2014/05/11,3,2.37,8.76
渴望的青春,2014/05/12,4,0.69,9.45
渴望的青春,2014/05/13,5,1.73,11.18
渴望的青春,2014/05/14,6,1.01,12.19
渴望的青春,2014/05/15,7,1.02,13.21
渴望的青春,2014/05/16,8,0.45,13.66
渴望的青春,2014/05/17,9,0.6,14.27
渴望的青春,2014/05/18,10,1.22,15.48
渴望的青春,2014/05/19,11,0.24,15.73
渴望的青春,2014/05/20,12,0.27,16.0
渴望的青春,2014/05/21,13,0.09,16.08
渴望的青春,2014/05/22,14,0.11,16.19
刻在石磨上的勋章,2016/06/28,0,0.45,0.45
刻在石磨上的勋章,2016/06/29,1,0.4,0.85
刻在石磨上的勋章,2016/06/30,2,0.15,0.99
刻在石磨上的勋章,2016/07/05,7,0.03,0.98
刻在石磨上的勋章,2016/07/14,16,0.05,1.03
客房,2013/01/22,0,0.08,0.66
客房,2013/01/23,0,0.18,0.83
客房,2013/01/24,0,0.22,1.06
客房,2013/01/25,0,0.03,1.09
客房,2013/01/27,0,0.1,1.19
客房,2013/01/28,0,0.1,1.29
客房,2013/01/29,0,0.21,1.5
客房,2013/01/30,0,0.16,1.66
客房,2013/01/31,0,0.06,1.72
客房,2013/03/18,0,0.04,1.76
客房,2013/03/19,0,0.06,1.83
客房,2013/03/20,0,0.05,1.88
客房,2013/03/21,0,0.04,1.92
客房,2013/03/22,0,0.06,1.98
空中营救,2014/09/14,0,0.12,0.12
空中营救,2014/09/16,0,0.07,0.19
空中营救,2014/09/17,0,0.3,0.49
空中营救,2014/09/18,0,7.95,8.43
空中营救,2014/09/19,1,1097.58,1106.01
空中营救,2014/09/20,2,1913.3,3019.31
空中营救,2014/09/21,3,1579.66,4598.97
空中营救,2014/09/22,4,728.99,5327.96
空中营救,2014/09/23,5,763.9,6091.86
空中营救,2014/09/24,6,712.96,6804.83
空中营救,2014/09/25,7,553.27,7358.1
空中营救,2014/09/26,8,558.17,7916.27
空中营救,2014/09/27,9,750.94,8667.2
空中营救,2014/09/28,10,594.93,9262.13
孔雀,2013/12/01,3209,0.13,0.35
孔雀,2014/12/25,3598,0.06,0.41
孔雀,2014/12/28,3601,0.06,0.47
孔雀,2015/11/22,3930,0.04,0.92
恐怖爱情故事之死亡公路,2016/07/22,1,14.74,15.98
恐怖爱情故事之死亡公路,2016/07/23,2,13.12,29.45
恐怖爱情故事之死亡公路,2016/07/24,3,8.89,39.2
恐怖爱情故事之死亡公路,2016/07/25,4,7.1,46.39
恐怖爱情故事之死亡公路,2016/07/26,5,6.59,53.05
恐怖爱情故事之死亡公路,2016/07/27,6,5.33,58.13
恐怖爱情故事之死亡公路,2016/07/28,7,3.92,62.06
恐怖爱情故事之死亡公路,2016/07/29,8,1.52,63.57
恐怖爱情故事之死亡公路,2016/07/30,9,1.87,66.04
恐怖爱情故事之死亡公路,2016/07/31,10,1.53,67.64
恐怖爱情故事之死亡公路,2016/08/01,11,1.03,68.67
恐怖爱情故事之死亡公路,2016/08/02,12,2.01,70.71
恐怖爱情故事之死亡公路,2016/08/03,13,2.53,72.45
恐怖爱情故事之死亡公路,2016/08/04,14,0.57,71.53
恐怖电影院,2014/10/15,0,0.31,0.31
恐怖电影院,2014/10/16,0,0.02,0.33
恐怖电影院,2014/10/29,0,4.06,4.39
恐怖电影院,2014/10/30,1,226.62,231.0
恐怖电影院,2014/10/31,2,252.13,483.13
恐怖电影院,2014/11/01,3,236.09,723.09
恐怖电影院,2014/11/02,4,148.64,871.73
恐怖电影院,2014/11/03,5,72.98,944.71
恐怖电影院,2014/11/04,6,67.39,1012.1
恐怖电影院,2014/11/05,7,61.64,1073.74
恐怖电影院,2014/11/06,8,34.82,1108.56
恐怖电影院,2014/11/07,9,19.04,1127.59
恐怖电影院,2014/11/08,10,23.83,1151.43
恐怖电影院,2014/11/09,11,25.08,1176.51
恐怖将映,2016/03/24,0,0.52,0.52
恐怖将映,2016/03/25,1,122.88,123.43
恐怖将映,2016/03/26,2,118.15,241.58
恐怖将映,2016/03/27,3,81.79,326.62
恐怖将映,2016/03/28,4,61.59,389.51
恐怖将映,2016/03/29,5,57.88,447.39
恐怖将映,2016/03/30,7,62.11,564.31
恐怖将映,2016/03/31,7,62.11,564.31
恐怖将映,2016/04/01,8,3.85,556.65
恐怖将映,2016/04/02,9,5.39,562.04
恐怖将映,2016/04/03,10,6.53,569.16
恐怖将映,2016/04/04,11,5.06,574.22
恐怖将映,2016/04/05,12,2.5,577.97
恐怖将映,2016/04/06,13,2.72,580.69
恐怖禁忌之红旗袍,2016/03/10,0,1.73,1.73
恐怖禁忌之红旗袍,2016/03/15,0,0.7,2.43
恐怖禁忌之红旗袍,2016/03/16,0,0.47,2.9
恐怖禁忌之红旗袍,2016/03/17,0,30.66,33.56
恐怖禁忌之红旗袍,2016/03/18,1,66.96,100.82
恐怖禁忌之红旗袍,2016/03/19,2,69.42,170.24
恐怖禁忌之红旗袍,2016/03/20,3,46.26,218.45
恐怖禁忌之红旗袍,2016/03/21,4,34.37,253.79
恐怖禁忌之红旗袍,2016/03/22,5,34.1,288.45
恐怖禁忌之红旗袍,2016/03/23,6,31.95,320.61
恐怖禁忌之红旗袍,2016/03/24,7,27.13,348.06
恐怖禁忌之红旗袍,2016/03/25,8,4.08,352.73
恐怖禁忌之红旗袍,2016/03/26,9,6.23,358.96
恐怖禁忌之红旗袍,2016/03/27,10,3.85,363.06
恐怖游泳馆,2015/07/28,0,0.01,0.02
恐怖游泳馆,2015/07/30,0,0.66,0.69
恐怖游泳馆,2015/07/31,1,65.02,65.65
恐怖游泳馆,2015/08/01,2,64.97,130.62
恐怖游泳馆,2015/08/02,3,54.53,185.15
恐怖游泳馆,2015/08/03,4,46.77,231.92
恐怖游泳馆,2015/08/04,5,43.76,275.68
恐怖游泳馆,2015/08/05,6,40.34,316.02
恐怖游泳馆,2015/08/06,7,18.57,334.59
恐怖游泳馆,2015/08/07,8,9.11,343.71
恐怖游泳馆,2015/08/09,10,13.0,367.53
恐怖游泳馆,2015/08/10,11,9.95,377.48
恐怖游泳馆,2015/08/11,12,10.44,387.92
恐怖游泳馆,2015/08/12,13,10.38,398.3
恐怖照相机,2016/04/21,0,0.02,0.05
恐怖照相机,2016/04/22,0,18.56,18.61
恐怖照相机,2016/04/23,0,25.33,43.94
恐怖照相机,2016/04/25,4,13.46,77.48
恐怖照相机,2016/04/26,4,26.52,90.02
恐怖照相机,2016/04/27,6,22.73,112.75
恐怖照相机,2016/04/28,7,11.23,113.76
恐怖照相机,2016/04/29,8,1.16,114.92
恐怖照相机,2016/04/30,9,2.63,117.84
恐怖照相机,2016/05/01,10,3.68,121.8
恐怖照相机,2016/05/02,11,1.83,123.69
恐怖照相机,2016/05/03,12,0.93,124.64
恐怖照相机,2016/05/04,13,1.03,125.67
恐怖照相机,2016/05/05,14,0.7,126.4
控制,2013/11/11,0,0.51,0.51
控制,2013/11/12,0,0.51,1.02
控制,2013/11/17,0,3.42,4.44
控制,2013/11/19,0,2.11,6.55
控制,2013/11/21,0,8.47,15.02
控制,2013/11/22,1,605.76,620.78
控制,2013/11/23,2,843.44,1464.22
控制,2013/11/24,3,726.89,2191.11
控制,2013/11/25,4,407.73,2598.84
控制,2013/11/26,5,427.88,3026.72
控制,2013/11/27,6,393.11,3419.83
控制,2013/11/28,7,383.83,3803.66
控制,2013/11/29,8,124.29,3927.94
控制,2013/11/30,9,163.76,4091.71
哭恋,2014/01/09,0,0.02,0.02
哭恋,2014/01/10,1,3.23,3.25
哭恋,2014/01/11,2,1.29,4.54
哭恋,2014/01/12,3,0.68,5.22
哭恋,2014/01/13,4,0.64,5.85
哭恋,2014/01/14,5,0.52,6.37
哭恋,2014/01/15,6,0.53,6.91
哭恋,2014/01/16,7,0.48,7.38
哭恋,2014/01/17,8,0.18,7.56
哭恋,2014/01/18,9,0.14,7.7
哭恋,2014/01/19,10,0.15,7.85
哭恋,2014/01/20,11,0.14,8.0
哭恋,2014/01/21,12,0.34,8.34
哭恋,2014/01/22,13,0.72,9.06
哭泣的拳头,2013/05/11,2831,0.02,0.3
哭泣的拳头,2013/05/12,2832,0.01,0.31
哭泣的拳头,2013/05/13,2833,0.02,0.33
库布里克回顾展,2015/04/17,0,13.15,13.15
库布里克回顾展,2015/04/18,0,21.26,34.41
库布里克回顾展,2015/04/19,0,29.18,63.58
快乐到家,2013/01/10,0,0.62,0.62
快乐到家,2013/01/13,0,0.9,1.52
快乐到家,2013/01/14,0,0.93,2.45
快乐到家,2013/01/15,1,1351.43,1353.88
快乐到家,2013/01/16,2,1227.4,2581.29
快乐到家,2013/01/17,3,1119.12,3700.41
快乐到家,2013/01/18,4,1424.3,5124.71
快乐到家,2013/01/19,5,1842.49,6967.2
快乐到家,2013/01/20,6,1630.82,8598.01
快乐到家,2013/01/21,7,593.58,9191.59
快乐到家,2013/01/22,8,696.82,9888.42
快乐到家,2013/01/23,9,640.8,10529.22
快乐到家,2013/01/24,10,573.88,11103.1
快乐到家,2013/01/25,11,582.33,11685.43
快手枪手快枪手,2016/07/10,0,15.61,16.81
快手枪手快枪手,2016/07/14,1,461.73,478.54
快手枪手快枪手,2016/07/15,1,1560.77,1601.84
快手枪手快枪手,2016/07/16,2,1269.37,2871.21
快手枪手快枪手,2016/07/17,3,1178.53,4063.32
快手枪手快枪手,2016/07/18,4,527.68,4595.83
快手枪手快枪手,2016/07/19,5,242.81,4841.39
快手枪手快枪手,2016/07/20,6,214.93,5058.92
快手枪手快枪手,2016/07/21,7,49.31,5111.97
快手枪手快枪手,2016/07/22,8,26.02,5138.14
快手枪手快枪手,2016/07/23,9,38.64,5176.78
快手枪手快枪手,2016/07/24,10,47.39,5226.2
快手枪手快枪手,2016/07/25,11,17.31,5245.03
快手枪手快枪手,2016/07/26,12,18.36,5263.51
筷仙,2016/06/16,0,1.55,1.55
筷仙,2016/06/17,1,158.08,159.66
筷仙,2016/06/18,2,171.11,330.77
筷仙,2016/06/19,3,140.52,477.31
筷仙,2016/06/20,4,118.06,598.34
筷仙,2016/06/21,5,109.03,708.94
筷仙,2016/06/22,6,105.85,815.63
